date,session_source,session_medium,session_campaign,session_channel_group,sessions,total_users,new_users,page_views,bounce_rate,engagement_rate,engaged_sessions,avg_session_duration,event_count,conversions,total_revenue
2025-08-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,34,16,150,38.54,62.18,24,121.0,188,1,42.73
2025-08-28T00:00:00Z,google,organic,(not set),Organic Search,482,377,171,1920,41.95,59.94,254,167.6,2279,17,636.36
2025-08-28T00:00:00Z,(direct),(none),(not set),Direct,314,248,78,1139,46.29,55.63,187,105.3,1056,10,425.81
2025-08-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,192,161,52,515,38.22,63.1,107,146.1,930,7,342.79
2025-08-28T00:00:00Z,facebook,social,(not set),Organic Social,132,115,54,452,38.61,59.87,74,97.0,401,5,155.9
2025-08-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,97,85,25,359,48.44,53.2,60,115.9,337,3,169.04
2025-08-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,29,11,133,42.4,58.45,23,187.2,144,1,57.1
2025-08-29T00:00:00Z,google,organic,(not set),Organic Search,508,424,133,1781,42.19,57.69,319,113.7,2604,18,915.21
2025-08-29T00:00:00Z,(direct),(none),(not set),Direct,357,305,98,1271,43.95,55.0,205,111.9,1535,13,690.53
2025-08-29T00:00:00Z,google,cpc,brand_awareness,Paid Search,194,160,49,551,44.19,56.13,103,146.9,994,5,165.16
2025-08-29T00:00:00Z,facebook,social,(not set),Organic Social,148,131,42,546,50.21,50.37,81,119.6,673,4,178.54
2025-08-29T00:00:00Z,partner-blog.com,referral,(not set),Referral,99,77,34,306,45.69,53.66,49,140.5,461,3,96.94
2025-08-29T00:00:00Z,mailchimp,email,weekly_newsletter,Email,33,27,11,86,48.66,53.06,20,115.2,113,1,35.16
2025-08-30T00:00:00Z,google,organic,(not set),Organic Search,364,297,107,1139,50.26,51.4,212,180.3,2120,12,601.09
2025-08-30T00:00:00Z,(direct),(none),(not set),Direct,167,143,61,569,48.82,51.93,96,198.4,651,6,272.71
2025-08-30T00:00:00Z,google,cpc,brand_awareness,Paid Search,132,114,35,486,43.12,55.1,70,110.1,751,4,173.87
2025-08-30T00:00:00Z,facebook,social,(not set),Organic Social,89,74,30,293,40.44,57.72,55,108.8,277,2,82.19
2025-08-30T00:00:00Z,partner-blog.com,referral,(not set),Referral,58,50,17,218,38.4,61.71,31,96.4,279,2,112.7
2025-08-30T00:00:00Z,mailchimp,email,weekly_newsletter,Email,35,30,10,118,44.2,57.16,21,164.8,172,1,35.02
2025-08-31T00:00:00Z,google,organic,(not set),Organic Search,397,348,146,1532,49.72,51.37,209,128.6,1440,11,548.94
2025-08-31T00:00:00Z,(direct),(none),(not set),Direct,229,200,67,764,38.62,59.57,148,106.4,747,6,190.96
2025-08-31T00:00:00Z,google,cpc,brand_awareness,Paid Search,164,136,43,431,38.48,60.01,98,140.1,719,5,236.26
2025-08-31T00:00:00Z,facebook,social,(not set),Organic Social,92,75,27,363,44.95,53.32,48,95.5,300,3,116.71
2025-08-31T00:00:00Z,partner-blog.com,referral,(not set),Referral,79,67,32,309,49.37,51.56,43,189.6,473,2,115.68
2025-08-31T00:00:00Z,mailchimp,email,weekly_newsletter,Email,34,28,13,96,48.36,52.68,17,164.3,153,1,36.07
2025-09-01T00:00:00Z,google,organic,(not set),Organic Search,554,465,193,1837,38.96,61.8,304,195.0,2460,18,683.85
2025-09-01T00:00:00Z,(direct),(none),(not set),Direct,318,251,99,1035,42.6,57.27,173,143.6,1531,9,526.31
2025-09-01T00:00:00Z,google,cpc,brand_awareness,Paid Search,191,143,52,683,49.95,51.1,121,128.6,829,7,256.74
2025-09-01T00:00:00Z,facebook,social,(not set),Organic Social,144,121,55,419,41.56,58.92,82,137.9,702,4,183.89
2025-09-01T00:00:00Z,partner-blog.com,referral,(not set),Referral,92,69,28,268,38.34,62.42,52,93.2,459,2,102.23
2025-09-01T00:00:00Z,mailchimp,email,weekly_newsletter,Email,36,30,12,112,39.99,58.7,18,102.7,114,1,53.98
2025-09-02T00:00:00Z,google,organic,(not set),Organic Search,533,433,169,1408,51.53,48.67,302,172.2,2378,15,658.4
2025-09-02T00:00:00Z,(direct),(none),(not set),Direct,361,321,116,1416,41.13,59.14,218,161.6,1244,13,634.94
2025-09-02T00:00:00Z,google,cpc,brand_awareness,Paid Search,216,182,90,791,39.47,59.4,117,93.9,1177,7,334.72
2025-09-02T00:00:00Z,facebook,social,(not set),Organic Social,113,99,39,378,48.77,51.48,72,107.3,577,3,168.75
2025-09-02T00:00:00Z,partner-blog.com,referral,(not set),Referral,100,86,35,333,39.03,60.97,59,123.8,581,3,93.58
2025-09-02T00:00:00Z,mailchimp,email,weekly_newsletter,Email,41,30,13,133,48.41,50.55,21,193.2,159,1,56.95
2025-09-03T00:00:00Z,google,organic,(not set),Organic Search,563,476,218,1535,41.93,56.41,307,135.7,1784,21,1046.44
2025-09-03T00:00:00Z,(direct),(none),(not set),Direct,334,268,113,1064,41.72,59.59,187,172.3,1431,10,395.58
2025-09-03T00:00:00Z,google,cpc,brand_awareness,Paid Search,219,179,56,555,51.59,47.8,120,90.5,1058,6,223.03
2025-09-03T00:00:00Z,facebook,social,(not set),Organic Social,125,110,38,475,41.44,59.25,66,166.6,682,3,142.4
2025-09-03T00:00:00Z,partner-blog.com,referral,(not set),Referral,97,84,28,275,43.74,54.42,56,160.6,359,4,143.26
2025-09-03T00:00:00Z,mailchimp,email,weekly_newsletter,Email,36,30,10,113,51.24,46.99,20,103.3,209,1,54.77
2025-09-04T00:00:00Z,google,organic,(not set),Organic Search,603,484,174,2125,42.12,59.17,375,150.7,3580,22,664.97
2025-09-04T00:00:00Z,(direct),(none),(not set),Direct,350,293,98,883,43.88,57.9,179,185.4,1811,12,448.13
2025-09-04T00:00:00Z,google,cpc,brand_awareness,Paid Search,216,187,77,815,41.67,59.47,120,169.7,1124,7,348.32
2025-09-04T00:00:00Z,facebook,social,(not set),Organic Social,130,112,51,373,47.27,53.27,80,175.1,665,5,232.82
2025-09-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,86,64,30,311,39.31,61.15,52,133.8,330,3,116.32
2025-09-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,41,31,14,144,38.68,60.74,25,166.2,244,1,48.06
2025-09-05T00:00:00Z,google,organic,(not set),Organic Search,623,484,194,2169,50.85,48.54,393,149.2,3319,23,711.54
2025-09-05T00:00:00Z,(direct),(none),(not set),Direct,380,297,143,1414,38.4,62.45,215,159.0,1527,13,560.28
2025-09-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,212,161,65,777,46.34,53.88,109,160.5,1196,8,447.71
2025-09-05T00:00:00Z,facebook,social,(not set),Organic Social,145,122,60,436,41.7,57.83,91,195.0,501,5,277.59
2025-09-05T00:00:00Z,partner-blog.com,referral,(not set),Referral,112,86,27,430,42.02,59.53,68,191.6,518,3,151.82
2025-09-05T00:00:00Z,mailchimp,email,weekly_newsletter,Email,38,29,10,107,39.98,58.08,19,119.0,186,1,59.48
2025-09-06T00:00:00Z,google,organic,(not set),Organic Search,380,318,146,1167,38.33,60.42,199,107.2,1486,15,551.01
2025-09-06T00:00:00Z,(direct),(none),(not set),Direct,265,209,90,852,39.47,61.38,159,137.4,912,8,252.03
2025-09-06T00:00:00Z,google,cpc,brand_awareness,Paid Search,134,119,35,429,43.98,56.17,70,90.3,693,5,236.4
2025-09-06T00:00:00Z,facebook,social,(not set),Organic Social,98,86,39,256,42.68,58.02,58,164.7,529,3,111.51
2025-09-06T00:00:00Z,partner-blog.com,referral,(not set),Referral,63,50,16,242,43.78,57.96,39,189.4,229,2,103.91
2025-09-06T00:00:00Z,mailchimp,email,weekly_newsletter,Email,27,20,8,77,42.63,55.66,17,131.8,158,0,0.0
2025-09-07T00:00:00Z,google,organic,(not set),Organic Search,377,286,132,1111,42.46,55.9,232,184.4,1632,14,495.12
2025-09-07T00:00:00Z,(direct),(none),(not set),Direct,253,226,88,663,49.25,52.62,139,139.5,1300,9,352.37
2025-09-07T00:00:00Z,google,cpc,brand_awareness,Paid Search,133,112,36,341,47.29,53.83,76,186.0,790,4,145.04
2025-09-07T00:00:00Z,facebook,social,(not set),Organic Social,105,94,41,414,49.66,48.78,60,161.1,526,3,146.78
2025-09-07T00:00:00Z,partner-blog.com,referral,(not set),Referral,69,58,28,186,44.15,54.79,43,158.3,293,2,75.11
2025-09-07T00:00:00Z,mailchimp,email,weekly_newsletter,Email,27,22,7,88,43.17,55.61,16,161.6,122,1,49.05
2025-09-08T00:00:00Z,google,organic,(not set),Organic Search,603,490,230,2214,42.8,55.71,354,90.8,3400,21,1004.67
2025-09-08T00:00:00Z,(direct),(none),(not set),Direct,348,305,92,927,46.7,54.87,210,197.6,2078,11,444.28
2025-09-08T00:00:00Z,google,cpc,brand_awareness,Paid Search,226,183,68,722,43.16,54.91,132,175.2,715,9,528.82
2025-09-08T00:00:00Z,facebook,social,(not set),Organic Social,144,120,46,436,39.48,62.22,82,197.2,507,4,123.28
2025-09-08T00:00:00Z,partner-blog.com,referral,(not set),Referral,101,86,39,297,40.28,59.79,55,105.0,349,3,135.27
2025-09-08T00:00:00Z,mailchimp,email,weekly_newsletter,Email,38,31,10,147,51.99,48.24,24,197.5,123,1,32.96
2025-09-09T00:00:00Z,google,organic,(not set),Organic Search,544,470,193,1433,44.35,55.1,312,192.4,2054,16,742.22
2025-09-09T00:00:00Z,(direct),(none),(not set),Direct,388,333,116,1273,42.55,56.01,222,162.5,1459,11,468.7
2025-09-09T00:00:00Z,google,cpc,brand_awareness,Paid Search,228,195,75,897,38.49,62.35,125,171.2,831,6,241.62
2025-09-09T00:00:00Z,facebook,social,(not set),Organic Social,148,128,44,375,38.41,60.59,75,155.8,750,4,146.51
2025-09-09T00:00:00Z,partner-blog.com,referral,(not set),Referral,92,72,35,244,43.13,58.58,57,104.0,316,3,172.04
2025-09-09T00:00:00Z,mailchimp,email,weekly_newsletter,Email,37,29,10,108,43.27,54.89,20,157.6,189,1,30.13
2025-09-10T00:00:00Z,google,organic,(not set),Organic Search,545,449,217,1528,45.74,52.63,332,103.0,1837,17,589.49
2025-09-10T00:00:00Z,(direct),(none),(not set),Direct,331,252,86,1014,46.11,53.32,203,97.1,1604,11,383.46
2025-09-10T00:00:00Z,google,cpc,brand_awareness,Paid Search,235,204,99,750,40.1,59.51,135,190.0,1113,8,289.6
2025-09-10T00:00:00Z,facebook,social,(not set),Organic Social,145,120,58,569,44.38,54.1,91,194.9,569,4,210.48
2025-09-10T00:00:00Z,partner-blog.com,referral,(not set),Referral,87,71,27,220,44.82,54.87,44,186.0,291,3,96.54
2025-09-10T00:00:00Z,mailchimp,email,weekly_newsletter,Email,40,34,12,157,38.63,61.71,23,135.5,231,1,36.12
2025-09-11T00:00:00Z,google,organic,(not set),Organic Search,558,449,222,1466,41.35,58.91,303,117.5,2031,17,554.78
2025-09-11T00:00:00Z,(direct),(none),(not set),Direct,363,321,113,955,51.13,50.58,206,199.0,2160,12,635.97
2025-09-11T00:00:00Z,google,cpc,brand_awareness,Paid Search,201,151,46,751,43.97,55.89,104,103.5,1049,7,318.86
2025-09-11T00:00:00Z,facebook,social,(not set),Organic Social,123,109,43,339,47.91,51.33,67,138.3,573,4,199.12
2025-09-11T00:00:00Z,partner-blog.com,referral,(not set),Referral,108,95,30,398,50.42,48.45,58,117.6,560,3,105.22
2025-09-11T00:00:00Z,mailchimp,email,weekly_newsletter,Email,41,34,10,148,50.96,49.78,24,184.2,154,1,44.99
2025-09-12T00:00:00Z,google,organic,(not set),Organic Search,519,439,160,1533,50.38,47.88,321,189.3,2099,17,683.33
2025-09-12T00:00:00Z,(direct),(none),(not set),Direct,396,307,101,1562,38.78,59.57,204,125.2,1661,16,496.95
2025-09-12T00:00:00Z,google,cpc,brand_awareness,Paid Search,207,160,79,727,39.08,62.86,103,93.5,627,5,197.07
2025-09-12T00:00:00Z,facebook,social,(not set),Organic Social,131,98,32,418,44.77,54.3,66,176.5,666,4,151.02
2025-09-12T00:00:00Z,partner-blog.com,referral,(not set),Referral,91,73,26,325,46.15,54.52,49,136.2,328,2,83.88
2025-09-12T00:00:00Z,mailchimp,email,weekly_newsletter,Email,47,41,20,138,38.87,59.6,28,109.7,249,1,52.22
2025-09-13T00:00:00Z,google,organic,(not set),Organic Search,395,348,122,1407,39.23,61.64,239,143.5,2121,13,547.18
2025-09-13T00:00:00Z,(direct),(none),(not set),Direct,271,229,89,1055,44.39,56.9,137,124.4,1081,7,341.2
2025-09-13T00:00:00Z,google,cpc,brand_awareness,Paid Search,140,118,35,421,38.46,61.62,82,134.7,781,4,222.66
2025-09-13T00:00:00Z,facebook,social,(not set),Organic Social,102,83,37,308,49.01,52.53,51,145.3,427,4,178.01
2025-09-13T00:00:00Z,partner-blog.com,referral,(not set),Referral,56,50,18,212,40.66,58.72,34,140.1,263,1,49.1
2025-09-13T00:00:00Z,mailchimp,email,weekly_newsletter,Email,29,21,9,75,42.97,57.52,14,102.5,129,0,0.0
2025-09-14T00:00:00Z,google,organic,(not set),Organic Search,376,295,106,1064,40.8,59.85,208,155.3,1454,13,503.47
2025-09-14T00:00:00Z,(direct),(none),(not set),Direct,285,238,84,893,50.73,47.29,154,105.8,1650,8,341.61
2025-09-14T00:00:00Z,google,cpc,brand_awareness,Paid Search,146,130,46,388,42.84,56.0,86,103.5,597,5,230.43
2025-09-14T00:00:00Z,facebook,social,(not set),Organic Social,103,81,26,393,50.18,50.91,60,138.5,324,2,114.47
2025-09-14T00:00:00Z,partner-blog.com,referral,(not set),Referral,64,53,25,193,47.7,53.48,32,194.5,262,2,63.73
2025-09-14T00:00:00Z,mailchimp,email,weekly_newsletter,Email,29,23,7,103,38.68,61.18,17,145.5,165,1,31.52
2025-09-15T00:00:00Z,google,organic,(not set),Organic Search,540,463,189,2155,42.5,55.6,301,112.2,2239,18,650.37
2025-09-15T00:00:00Z,(direct),(none),(not set),Direct,360,294,131,1256,39.69,60.74,203,165.8,2020,14,515.7
2025-09-15T00:00:00Z,google,cpc,brand_awareness,Paid Search,188,165,64,714,49.95,48.83,105,111.2,691,7,221.82
2025-09-15T00:00:00Z,facebook,social,(not set),Organic Social,153,127,59,545,48.16,53.59,94,106.0,619,4,163.52
2025-09-15T00:00:00Z,partner-blog.com,referral,(not set),Referral,86,69,27,303,47.25,53.95,45,146.0,273,2,80.95
2025-09-15T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,37,13,120,48.86,49.94,22,172.1,222,1,55.61
2025-09-16T00:00:00Z,google,organic,(not set),Organic Search,508,419,155,1950,49.7,48.61,262,171.6,1977,20,1148.86
2025-09-16T00:00:00Z,(direct),(none),(not set),Direct,394,330,102,1424,48.84,52.39,226,189.5,1968,13,530.98
2025-09-16T00:00:00Z,google,cpc,brand_awareness,Paid Search,178,148,61,588,38.9,62.16,107,193.7,1057,5,276.27
2025-09-16T00:00:00Z,facebook,social,(not set),Organic Social,116,95,45,343,46.26,52.47,72,149.5,537,4,179.49
2025-09-16T00:00:00Z,partner-blog.com,referral,(not set),Referral,99,85,40,330,48.43,52.26,61,93.6,536,4,184.35
2025-09-16T00:00:00Z,mailchimp,email,weekly_newsletter,Email,38,32,14,124,51.26,50.64,21,119.4,184,1,39.32
2025-09-17T00:00:00Z,google,organic,(not set),Organic Search,584,495,219,2040,48.62,50.55,371,96.5,3402,23,773.6
2025-09-17T00:00:00Z,(direct),(none),(not set),Direct,357,283,93,990,39.58,61.25,200,121.0,1765,14,682.08
2025-09-17T00:00:00Z,google,cpc,brand_awareness,Paid Search,187,158,55,681,48.59,51.36,99,174.0,968,7,233.9
2025-09-17T00:00:00Z,facebook,social,(not set),Organic Social,150,134,64,486,48.95,50.47,85,196.9,817,5,253.43
2025-09-17T00:00:00Z,partner-blog.com,referral,(not set),Referral,97,84,32,301,38.1,60.97,49,110.1,546,3,163.89
2025-09-17T00:00:00Z,mailchimp,email,weekly_newsletter,Email,38,30,10,135,44.84,55.75,21,154.3,157,1,46.32
2025-09-18T00:00:00Z,google,organic,(not set),Organic Search,587,518,207,1489,49.28,49.64,358,91.2,2185,20,751.92
2025-09-18T00:00:00Z,(direct),(none),(not set),Direct,341,295,144,1355,44.88,54.68,171,127.2,1342,10,305.88
2025-09-18T00:00:00Z,google,cpc,brand_awareness,Paid Search,217,182,84,583,45.13,56.77,113,116.2,911,6,242.23
2025-09-18T00:00:00Z,facebook,social,(not set),Organic Social,141,116,50,492,38.57,63.22,90,157.2,513,4,143.75
2025-09-18T00:00:00Z,partner-blog.com,referral,(not set),Referral,92,75,36,287,41.47,60.31,57,135.1,310,2,112.55
2025-09-18T00:00:00Z,mailchimp,email,weekly_newsletter,Email,45,34,13,132,41.49,57.39,26,105.2,200,1,40.85
2025-09-19T00:00:00Z,google,organic,(not set),Organic Search,580,496,236,2019,50.4,50.92,323,157.0,3178,18,975.59
2025-09-19T00:00:00Z,(direct),(none),(not set),Direct,388,291,121,1297,42.15,56.91,227,98.2,1730,11,575.35
2025-09-19T00:00:00Z,google,cpc,brand_awareness,Paid Search,203,157,74,543,43.93,56.45,129,145.7,868,6,347.44
2025-09-19T00:00:00Z,facebook,social,(not set),Organic Social,149,130,52,415,47.5,53.27,84,125.9,885,5,201.0
2025-09-19T00:00:00Z,partner-blog.com,referral,(not set),Referral,92,81,38,353,42.43,57.79,50,163.8,470,3,116.29
2025-09-19T00:00:00Z,mailchimp,email,weekly_newsletter,Email,42,34,16,143,41.66,59.25,24,117.2,219,1,41.31
2025-09-20T00:00:00Z,google,organic,(not set),Organic Search,369,309,138,1008,38.42,59.79,188,118.5,1745,14,801.33
2025-09-20T00:00:00Z,(direct),(none),(not set),Direct,267,220,102,930,42.88,58.58,139,178.6,1283,10,376.8
2025-09-20T00:00:00Z,google,cpc,brand_awareness,Paid Search,157,123,52,537,39.4,61.82,84,180.4,821,4,196.43
2025-09-20T00:00:00Z,facebook,social,(not set),Organic Social,101,79,31,386,38.88,59.36,52,124.2,547,3,164.5
2025-09-20T00:00:00Z,partner-blog.com,referral,(not set),Referral,77,63,22,257,48.74,50.64,43,143.7,435,2,110.58
2025-09-20T00:00:00Z,mailchimp,email,weekly_newsletter,Email,33,26,9,99,46.4,52.96,16,135.5,101,1,36.47
2025-09-21T00:00:00Z,google,organic,(not set),Organic Search,395,315,95,1167,49.77,48.65,237,115.5,1593,16,643.3
2025-09-21T00:00:00Z,(direct),(none),(not set),Direct,242,209,79,855,41.37,56.75,133,129.3,945,8,360.66
2025-09-21T00:00:00Z,google,cpc,brand_awareness,Paid Search,168,148,70,600,50.71,49.49,84,171.0,635,6,304.89
2025-09-21T00:00:00Z,facebook,social,(not set),Organic Social,95,78,28,324,47.37,51.85,58,171.8,566,3,171.82
2025-09-21T00:00:00Z,partner-blog.com,referral,(not set),Referral,79,59,21,308,47.66,52.78,42,101.1,319,2,118.65
2025-09-21T00:00:00Z,mailchimp,email,weekly_newsletter,Email,28,24,8,80,42.93,56.02,15,197.1,93,0,0.0
2025-09-22T00:00:00Z,google,organic,(not set),Organic Search,599,499,189,1650,42.23,58.92,344,157.1,3452,22,1208.22
2025-09-22T00:00:00Z,(direct),(none),(not set),Direct,291,251,102,1031,44.75,55.72,186,154.7,1378,8,470.29
2025-09-22T00:00:00Z,google,cpc,brand_awareness,Paid Search,228,204,91,579,41.23,58.86,137,183.1,1366,7,329.22
2025-09-22T00:00:00Z,facebook,social,(not set),Organic Social,144,122,38,572,41.88,57.91,88,189.2,626,5,201.29
2025-09-22T00:00:00Z,partner-blog.com,referral,(not set),Referral,91,79,39,316,50.01,51.08,58,103.3,472,2,80.01
2025-09-22T00:00:00Z,mailchimp,email,weekly_newsletter,Email,42,37,16,130,42.23,59.75,25,90.8,249,1,33.27
2025-09-23T00:00:00Z,google,organic,(not set),Organic Search,558,483,182,2204,42.49,56.84,283,155.4,3240,18,932.59
2025-09-23T00:00:00Z,(direct),(none),(not set),Direct,319,279,107,965,51.73,50.07,197,107.0,1381,13,399.09
2025-09-23T00:00:00Z,google,cpc,brand_awareness,Paid Search,214,187,90,579,48.7,51.26,127,141.3,1249,8,470.33
2025-09-23T00:00:00Z,facebook,social,(not set),Organic Social,140,116,56,486,48.15,50.42,89,102.4,615,5,161.24
2025-09-23T00:00:00Z,partner-blog.com,referral,(not set),Referral,100,79,34,369,48.88,51.81,51,99.9,595,3,148.28
2025-09-23T00:00:00Z,mailchimp,email,weekly_newsletter,Email,44,38,18,169,39.97,60.52,28,153.2,170,1,59.78
2025-09-24T00:00:00Z,google,organic,(not set),Organic Search,616,531,243,1709,43.84,55.06,311,111.0,2831,18,1048.66
2025-09-24T00:00:00Z,(direct),(none),(not set),Direct,368,301,140,1208,49.57,48.54,197,192.9,2007,10,492.5
2025-09-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,196,157,77,501,51.59,46.55,100,104.3,1102,7,339.31
2025-09-24T00:00:00Z,facebook,social,(not set),Organic Social,146,111,54,472,38.21,61.37,73,137.5,713,5,212.19
2025-09-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,91,70,30,363,49.01,49.02,58,196.5,306,3,108.94
2025-09-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,35,27,9,127,43.67,55.31,22,181.3,107,1,59.27
2025-09-25T00:00:00Z,google,organic,(not set),Organic Search,549,460,176,1612,48.54,51.33,339,128.9,2996,15,782.31
2025-09-25T00:00:00Z,(direct),(none),(not set),Direct,324,257,126,1168,38.31,61.14,163,132.5,1590,10,374.01
2025-09-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,239,194,58,877,46.88,54.91,128,165.5,1163,7,269.31
2025-09-25T00:00:00Z,facebook,social,(not set),Organic Social,132,108,46,488,46.47,54.39,71,106.9,475,5,191.16
2025-09-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,102,80,31,404,39.46,62.18,52,148.6,450,3,138.64
2025-09-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,33,15,168,47.46,52.97,21,156.1,220,1,32.49
2025-09-26T00:00:00Z,google,organic,(not set),Organic Search,515,413,155,1427,43.39,57.91,296,109.1,1701,17,790.77
2025-09-26T00:00:00Z,(direct),(none),(not set),Direct,378,308,137,1149,46.3,55.19,225,124.0,2095,13,536.29
2025-09-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,210,185,57,737,39.53,62.0,115,182.9,895,7,333.96
2025-09-26T00:00:00Z,facebook,social,(not set),Organic Social,156,136,43,461,43.6,55.49,99,168.7,779,6,256.33
2025-09-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,93,83,37,308,38.42,63.36,50,97.5,494,3,151.21
2025-09-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,44,39,12,133,46.98,54.74,22,193.5,156,1,52.05
2025-09-27T00:00:00Z,google,organic,(not set),Organic Search,404,303,121,1284,42.64,56.52,204,194.9,2282,13,724.0
2025-09-27T00:00:00Z,(direct),(none),(not set),Direct,219,191,87,850,38.4,61.66,133,100.4,876,8,378.69
2025-09-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,135,117,48,408,40.67,60.75,67,170.7,762,5,266.54
2025-09-27T00:00:00Z,facebook,social,(not set),Organic Social,101,80,38,349,40.07,59.39,51,126.3,469,2,71.2
2025-09-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,69,59,22,192,45.29,56.0,39,151.5,232,2,64.11
