id,number,amount_due,amount_paid,amount_remaining,subtotal,total,currency,status,paid,customer,subscription,collection_method,attempt_count,due_date,period_start,period_end,created
in_d7ebcd2190a14c8b9fcc1487,INV-004256,3900,3900,0,3900,3900,usd,paid,True,cus_1254aa1ce2894bc1810e4b5b,sub_50a46edbe6f64f369f0c5e2e,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T16:21:00Z
in_879c96e09ca644ecb282154a,INV-004257,2900,2900,0,2900,2900,usd,paid,True,cus_d7923be078af46c988f441f8,sub_276271c096dd4679bf8396cc,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T15:58:00Z
in_64899f50dbaa470a9ff1181e,INV-004258,2900,2900,0,2900,2900,usd,paid,True,cus_f64f94bd8fbe4169982bb232,sub_e9677d7dbe1044fd90511585,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T17:49:00Z
in_1110c230845c4bf39b0b0fab,INV-004259,3900,3900,0,3900,3900,usd,paid,True,cus_37a415eebf6042629251d20b,sub_b5cf6941f0be400b9a81c92a,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T16:19:00Z
in_765cbba264504bbda14690cf,INV-004260,2900,2900,0,2900,2900,usd,paid,True,cus_c86fd50891f94a7f8dc6d598,sub_cf3694e27ecd44fcb83a5817,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T16:19:00Z
in_2b1f4e4c402c4a71ad0782c5,INV-004261,4900,4900,0,4900,4900,usd,paid,True,cus_9dfc98d2f9b947a49c4319e4,sub_8c9970627d934ef99d28367e,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T14:02:00Z
in_633b05a7b5a942009bdcbff3,INV-004262,4900,4900,0,4900,4900,usd,paid,True,cus_14e231ad58b24e92967782d8,sub_27c228d6fc454277b29726f7,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T13:53:00Z
in_a69a0d381f404d079af79153,INV-004263,3900,3900,0,3900,3900,usd,paid,True,cus_7d210c1f199f4b0da81537ca,sub_420beadf13334a5391ee4a8c,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T02:58:00Z
in_3ecdb9b9c6e646f6b341422f,INV-004264,3900,3900,0,3900,3900,usd,paid,True,cus_c642a29f448e48b085889fa4,sub_1d29598049a64f44bdef790d,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T01:37:00Z
in_13842cb65965489f891e9b83,INV-004265,3900,3900,0,3900,3900,usd,paid,True,cus_fcead22b233a423696e71d28,sub_09ae2f602b4946c784c8f0f8,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T02:50:00Z
in_d10c590b3c0c479fb45b69f3,INV-004266,14900,14900,0,14900,14900,usd,paid,True,cus_0803d694315543e082666514,sub_8ebaccc712b3483d8d1af400,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T06:26:00Z
in_342126bee54b4a839fd6b1d7,INV-004267,2900,2900,0,2900,2900,usd,paid,True,cus_4d394cbee19144b699ebc276,sub_cd1b4df9499a401c91dbeca6,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T04:31:00Z
in_73a916dbaa6749ffa3d5964b,INV-004268,2900,2900,0,2900,2900,usd,paid,True,cus_b476e47ecb004b008402ae07,sub_993f4175847640e9b338c969,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T05:41:00Z
in_d7aef66d35ba4fd1adb76564,INV-004269,2900,2900,0,2900,2900,usd,paid,True,cus_a767ad53ee2744b89d977591,sub_e8313831194d46c4b18e7075,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T06:46:00Z
in_10799831f6dd4a8bab4b3d03,INV-004270,3900,3900,0,3900,3900,usd,paid,True,cus_f1e38f083ef34e59a15e4df1,sub_1e86b1fd4ae74f3b8856b735,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T03:49:00Z
in_2878696137e94a1898903277,INV-004271,2900,2900,0,2900,2900,usd,paid,True,cus_5acd5cad3c9e4cae9347cca5,sub_12d9227262264d0ab178da56,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T05:36:00Z
in_a5d6af2f2ae641e09c8255a1,INV-004272,2900,2900,0,2900,2900,usd,paid,True,cus_040ef2c02d57474c9c60fa3d,sub_34e76c7c25d54f388ae6dda2,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T05:51:00Z
in_a5156bf44553402c9892841c,INV-004273,7900,7900,0,7900,7900,usd,paid,True,cus_50de3bfd5d144fd2810b01b2,sub_e09469e4bf6b410591ef44b2,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T03:20:00Z
in_a22998a0a92a467eadc2205c,INV-004274,3900,3900,0,3900,3900,usd,paid,True,cus_76512611da904d35a9237bde,sub_cc01cdfeb94a4d6e824d2808,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T00:45:00Z
in_d86c379696eb4d0794866297,INV-004275,3900,3900,0,3900,3900,usd,paid,True,cus_a3642131d5804854b33b3a7c,sub_31b75436eb9f45d49142ac76,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T02:44:00Z
in_b3e6f250eb3445abbff9b1c2,INV-004276,14900,14900,0,14900,14900,usd,paid,True,cus_be2e10b11c374b87b23f1ca8,sub_a4b9f1550ecc439cbfa09f45,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T02:15:00Z
in_3527ffefa70047048d3fb4ad,INV-004277,2900,2900,0,2900,2900,usd,paid,True,cus_df270c239e57414e88f47e44,sub_1bbd2e075fc94aa5bae1e9cf,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T00:09:00Z
in_73a4f9581a344670b3a5e1bc,INV-004278,3900,3900,0,3900,3900,usd,paid,True,cus_89b0cb97a25f433c8b7b2765,sub_b994a850f0da423cafd81fa4,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T04:09:00Z
in_fea8cbc4f349440c8503d56a,INV-004279,3900,3900,0,3900,3900,usd,paid,True,cus_e047421619da4987a750a0dd,sub_b9e7a460001947f885b7b9ef,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T00:52:00Z
in_bbff1fcfe2584bbbaaeaa01f,INV-004280,2900,2900,0,2900,2900,usd,paid,True,cus_30c53343711c47ec8cca3a79,sub_995db7fb82b4441f97f40d6a,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T05:07:00Z
in_7a65ab9e68954e61a1fafbad,INV-004281,4900,4900,0,4900,4900,usd,paid,True,cus_7212ff334efe49f7896d813d,sub_e707dbf7d9ca42d6be3209d6,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T01:17:00Z
in_9e19643c467247b7a7e36c6b,INV-004282,3900,3900,0,3900,3900,usd,paid,True,cus_6e6c5dd4b4364c24b732e978,sub_dfd4640b35734b478554711c,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T02:13:00Z
in_94e81906728c415b9fad5aa0,INV-004283,7900,7900,0,7900,7900,usd,paid,True,cus_e5de28b6746d46e59d0a0bce,sub_4137e2761d604a27b79f9302,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T02:39:00Z
in_b3515d8103024e47b5bd3606,INV-004284,2900,2900,0,2900,2900,usd,paid,True,cus_5108d92b16be46ecaf0212f9,sub_4b5bc5943c2948dcb54cf454,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T01:43:00Z
in_c543c610f6a7443abf4545c8,INV-004285,2900,2900,0,2900,2900,usd,paid,True,cus_9d0be8ae811c4917a87bd583,sub_c1773b4567e74f83ae307a16,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T04:32:00Z
in_ba9bc2927dc044ae95b55d39,INV-004286,2900,2900,0,2900,2900,usd,paid,True,cus_72733386ca314479a09a5363,sub_45dc915a286249bb8141dc98,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T00:42:00Z
in_874a8e6ebb004db1bc10a4ef,INV-004287,14900,14900,0,14900,14900,usd,paid,True,cus_d76a5b21c0db4e2e89a0e54b,sub_dda78f16ac594c4f94bb93a9,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T00:08:00Z
in_0c152d5b0e134f01baebafd0,INV-004288,3900,3900,0,3900,3900,usd,paid,True,cus_d430c1d06141493ab01790ed,sub_d5f9ac73d8ae44d3a9ac3eb6,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T06:05:00Z
in_f5a42d5a144c4edd896e27da,INV-004289,3900,3900,0,3900,3900,usd,paid,True,cus_d99c41602f624a2d9a3686de,sub_c3a62313ed8641309446e91b,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T00:55:00Z
in_888e429a65f6447e9413fda5,INV-004290,3900,3900,0,3900,3900,usd,paid,True,cus_5f9e5c75869c46df8e2bfb90,sub_501b17d775e64219a3b9b423,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T05:02:00Z
in_5c808b29e8944ae2b1048222,INV-004291,7900,7900,0,7900,7900,usd,paid,True,cus_2dfbbbcaa43349ecb729b573,sub_aa2c5aa8953e4e21ad94a856,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T05:00:00Z
in_9ae46bfb2ff5454098fded72,INV-004292,2900,2900,0,2900,2900,usd,paid,True,cus_da13b2dda48f492aba546730,sub_172a6396e01a4bfa9b8bf1d9,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T03:03:00Z
in_cef919b939244153b8f861ff,INV-004293,4900,4900,0,4900,4900,usd,paid,True,cus_b4d68798c8c14d7d9a24237f,sub_64d31bec1459416d8c3e36fe,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T00:42:00Z
in_2dd8e5255f304529a9def38b,INV-004294,14900,14900,0,14900,14900,usd,paid,True,cus_4db12e08f5724ecb9f7dbe3c,sub_33f0b906a079417d8477e43f,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T04:59:00Z
in_d9c743b2da2d4ffc87717bd9,INV-004295,2900,2900,0,2900,2900,usd,paid,True,cus_16eb209e3cb54ddf811e01b2,sub_88ec3a4284a04ceea6c07aad,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T04:17:00Z
in_51373ca4222d41ab9d0e7299,INV-004296,14900,14900,0,14900,14900,usd,paid,True,cus_375920cddd3246c5b9d2363b,sub_5f1f9c770c424b78b8db43bc,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T01:43:00Z
in_0b82ec7d5b1a43278994c3d8,INV-004297,4900,4900,0,4900,4900,usd,paid,True,cus_a9339c18d3ea44558d79265c,sub_8f17021d78094f1eb15b4217,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T05:48:00Z
in_dc6ffb96c4e0450f94f11e03,INV-004298,3900,3900,0,3900,3900,usd,paid,True,cus_17007f1f137e4783b16fdcb5,sub_a9955fbd316e4c2aaa79616d,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T05:10:00Z
in_c40dbd7f2f6542bf824c522e,INV-004299,7900,7900,0,7900,7900,usd,paid,True,cus_87555c6f3ab04bc592ec9be6,sub_5b6425351cc24688a7890cd6,charge_automatically,1,,2025-10-08T00:00:00Z,2025-11-07T00:00:00Z,2025-10-08T05:14:00Z
in_73c0ffe249cd48b586029a3c,INV-004300,2900,2900,0,2900,2900,usd,paid,True,cus_2b5f23f8f23f43f99ba4ac19,sub_19f9414bb2874a498bbf795a,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T21:16:00Z
in_48ae1597693a4b1d86cc5e95,INV-004301,3900,3900,0,3900,3900,usd,paid,True,cus_171efab0915d4af190946156,sub_f3ad5995d92a4d93aa0a6680,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T09:32:00Z
in_65f9fe01181e4b52a0624b05,INV-004302,4900,4900,0,4900,4900,usd,paid,True,cus_00cc5b4df8294940bd73b51e,sub_9f5aeb28767942548165670f,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T15:44:00Z
in_24bad2ede07c4b85820bb880,INV-004303,3900,3900,0,3900,3900,usd,paid,True,cus_fda8531d9aa548e8acd2ee50,sub_2545fa44ed4f4d59bd164089,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T12:16:00Z
in_5a147fc3acd641b298efd3af,INV-004304,7900,7900,0,7900,7900,usd,paid,True,cus_7fe810ade0714da1aba1020f,sub_a8e25bda002f4bb9886f3993,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T16:49:00Z
in_ccda0ed49a1f40e89a574bea,INV-004305,2900,2900,0,2900,2900,usd,paid,True,cus_681856eef20f49d4aaf4d9c0,sub_e513985e6e3647a8a8947ef5,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T10:30:00Z
in_02f0f6c9b72d440796718a48,INV-004306,3900,3900,0,3900,3900,usd,paid,True,cus_2a4de6fabe2f40988d22a1a8,sub_3c1510916f8c4fdba9e958a3,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T09:07:00Z
in_dc2350c08a3644158c3b68b5,INV-004307,3900,3900,0,3900,3900,usd,paid,True,cus_596154c15e58435f8bfe3609,sub_f606049595d94ebcbc095a89,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T20:27:00Z
in_a1598b6dfa8342799cebb6c1,INV-004308,4900,4900,0,4900,4900,usd,paid,True,cus_5c0e4dd52acb463da6a49a18,sub_d7704169b3304c4baa4d18a9,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T12:36:00Z
in_6fa43b6f714e4556bc154e85,INV-004309,4900,4900,0,4900,4900,usd,paid,True,cus_f3b26ef220ed424e871fee57,sub_166c981d87e64fe1bc73a46d,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T20:50:00Z
in_9446cd88e6cc434ebaf081de,INV-004310,3900,3900,0,3900,3900,usd,paid,True,cus_2f5dadf1aa364fce8b822a35,sub_c3c280a2f6794c7fb9860860,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T17:41:00Z
in_e6270a66677f4fca8e0c74ad,INV-004311,2900,2900,0,2900,2900,usd,paid,True,cus_67dbd399ca58448baa687b21,sub_6bd0b49e52e54095bfc36aa5,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T22:07:00Z
in_66662b401f6f4c2ca433ba0f,INV-004312,7900,7900,0,7900,7900,usd,paid,True,cus_ed9a3fe1e8b1446bb63afb18,sub_bea476db36fb481d935316a0,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T05:20:00Z
in_ee626017d1e84eac83c82120,INV-004313,4900,4900,0,4900,4900,usd,paid,True,cus_c5e29e1d0a644fc39fce49c1,sub_157dadf550ad41feb9f1397e,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:47:00Z
in_a97cd7aee1e64cdd848902f3,INV-004314,3900,3900,0,3900,3900,usd,paid,True,cus_0f4c73efaef54ad4b9882242,sub_d3bab54e09cf40d4a479f492,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T04:29:00Z
in_7286ed59bd4743e29b1366e9,INV-004315,14900,14900,0,14900,14900,usd,paid,True,cus_eda9d15b2d6d43a9a8d12db6,sub_a0f725e23de540228004b29c,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T03:04:00Z
in_46867ab5c5e2459294379239,INV-004316,7900,7900,0,7900,7900,usd,paid,True,cus_f850b251a5f3499984364685,sub_4a63d13808004b1da44ea4e0,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T05:42:00Z
in_23056d084c514bc999e98cf0,INV-004317,4900,4900,0,4900,4900,usd,paid,True,cus_a9dd72baa2594ba1ba8d0459,sub_ad2a7f99136d4579b6529928,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:37:00Z
in_31484bbf0e2349c99f57ef4a,INV-004318,2900,2900,0,2900,2900,usd,paid,True,cus_96994915df3d40dda13da277,sub_bb91d0be4f694d1bb8f64c2e,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T03:37:00Z
in_1d5dac8841544747adf95063,INV-004319,7900,7900,0,7900,7900,usd,paid,True,cus_171c7297a8fd42e1b3b95f9d,sub_f659a3eb57554ccf9d24c98e,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T02:29:00Z
in_584c550c9f444f519f69cd0e,INV-004320,3900,3900,0,3900,3900,usd,paid,True,cus_712b77052fb249bfb8bf3393,sub_4cfa662ec8e941db86271fae,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T02:36:00Z
in_d91168edc94f4e60960352fb,INV-004321,3900,3900,0,3900,3900,usd,paid,True,cus_fbcef026834d4971a9f341ce,sub_82ae3fe41df34cdcbcc11bac,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T03:05:00Z
in_ec844ddf4d544d7ea7e1578d,INV-004322,3900,3900,0,3900,3900,usd,paid,True,cus_fa87c8f014be43ddbc213e31,sub_a37d17e7be314da19d31358e,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:16:00Z
in_f268ac5d1aaa493eb342bf6e,INV-004323,7900,7900,0,7900,7900,usd,paid,True,cus_965221d272214e7da81b283e,sub_0fdcf689593742268b21a404,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T00:58:00Z
in_0cb2dce8190e4e528287d06c,INV-004324,2900,2900,0,2900,2900,usd,paid,True,cus_57a06c6244484d6a8aa0ec1b,sub_bd3fc35b96144a15aa7ddf6a,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:49:00Z
in_9bf2dc06c68244709641fd6e,INV-004325,2900,2900,0,2900,2900,usd,paid,True,cus_ead3eea707df42a99672cd40,sub_2228337ea8364d8ebf89b6b4,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:59:00Z
in_5499e92b341f492eab3c8567,INV-004326,3900,3900,0,3900,3900,usd,paid,True,cus_3e84438a7a794725acf92305,sub_1cbf5c7ae84e421aa6ff4896,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T02:22:00Z
in_3846833b578e4975bfd644c6,INV-004327,7900,7900,0,7900,7900,usd,paid,True,cus_fd1b9e993bfa4188adab2c49,sub_31a1da6c3de7487c8aef04df,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:25:00Z
in_3410e6fb3ab645a7bdfbacfc,INV-004328,3900,3900,0,3900,3900,usd,paid,True,cus_c02d9aefd747436dbb1ff698,sub_07708774635c4e858f4878f1,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:55:00Z
in_84928afffc3c4e07b74769af,INV-004329,14900,14900,0,14900,14900,usd,paid,True,cus_eacc47cd9cde4ed79e961274,sub_cd4dfb6b5cce431098cdc271,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T02:16:00Z
in_1f697c53759c43838cd17417,INV-004330,3900,3900,0,3900,3900,usd,paid,True,cus_4617396b92774d238bcccf02,sub_22669c3d8efc4549a5af3368,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:09:00Z
in_013b52c4f5894cacb68df11a,INV-004331,3900,3900,0,3900,3900,usd,paid,True,cus_e3737e25e9944e05bbb17858,sub_fc4ce649e8e14080b856e244,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T00:33:00Z
in_fb750c5b5beb4e569b5e6c4f,INV-004332,4900,4900,0,4900,4900,usd,paid,True,cus_add4187f1d0d4d70a566261d,sub_439cd08b0aee4899b79ff924,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T06:14:00Z
in_4d8aa0921c964178993b0d81,INV-004333,4900,4900,0,4900,4900,usd,paid,True,cus_72cdef2f06684584a5d333e3,sub_22610d1e36d245dc8c5de1c5,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T02:57:00Z
in_1dbdb4e5d0cb4c998ce5a915,INV-004334,4900,4900,0,4900,4900,usd,paid,True,cus_7571266f65684fcba7c9485a,sub_ab7ff8dd4566450a99baa786,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T06:00:00Z
in_481a2f7e0ca7435d83d5667f,INV-004335,3900,3900,0,3900,3900,usd,paid,True,cus_790a218fa3554bfb91c764d8,sub_d2ed4f8514c2430b9d3a126d,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T04:57:00Z
in_b0a61012b1114c61a0a10d6a,INV-004336,3900,3900,0,3900,3900,usd,paid,True,cus_cd1d3bcaec4e48d39b0082a5,sub_f1463a8591b84e4aa3424221,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T02:21:00Z
in_b5997e212f264488a3719d39,INV-004337,2900,2900,0,2900,2900,usd,paid,True,cus_281c83f52c274f0c9d867dba,sub_6b89886ae3d642019bf9dffb,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T05:50:00Z
in_f3d2d2b117e040b1b1119228,INV-004338,4900,4900,0,4900,4900,usd,paid,True,cus_02380723b8da45e1aec677a8,sub_efde95a76d6149ef81776fa5,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T02:30:00Z
in_a6bd11bd37f545f98e48da4b,INV-004339,2900,2900,0,2900,2900,usd,paid,True,cus_856ee54b05a04156b91e34cf,sub_46eb0d7618894bb2825bb57a,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T00:23:00Z
in_45a3a228c1764e7890bb323f,INV-004340,7900,7900,0,7900,7900,usd,paid,True,cus_ebc752bbef7241a08174c334,sub_49acf95ad00146878e73d4d8,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T04:30:00Z
in_2afacb9c9bd547adbf81810a,INV-004341,2900,2900,0,2900,2900,usd,paid,True,cus_6ee0ec1468f8448b94fe773a,sub_117d63d712b94e48b62e6524,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:34:00Z
in_12a559ad152c417aa16e810b,INV-004342,2900,2900,0,2900,2900,usd,paid,True,cus_70ee65265d2549afb6ba6fed,sub_dd6d5fff36624f21ba891532,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T01:44:00Z
in_98bbf98e4f3b47d8b37f0b86,INV-004343,3900,3900,0,3900,3900,usd,paid,True,cus_8a6175cddcec4ab38d1f25c0,sub_4b47e00ceede42908e70f336,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T06:30:00Z
in_ef2940c45be441d190accd6f,INV-004344,3900,3900,0,3900,3900,usd,paid,True,cus_b98d539597584defa894a5dc,sub_670f235c5dc8409cac8fb3e3,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T05:40:00Z
in_b2d44b617a32473cac6d55d6,INV-004345,2900,2900,0,2900,2900,usd,paid,True,cus_b0a2eda6d2fb4467a6bae17d,sub_21f92ea505384819b3fb7c7d,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T02:22:00Z
in_388b6f52c0a445cea739d6d2,INV-004346,2900,2900,0,2900,2900,usd,paid,True,cus_d0e85334fea34d9196153b71,sub_f642bf9d475c40e584b9bbaf,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T00:44:00Z
in_e0d9d4c16d014528b5f1470e,INV-004347,14900,14900,0,14900,14900,usd,paid,True,cus_4cb8e79a115e4b28bf92cbf6,sub_5e03deec6e284ac4af15764e,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T03:23:00Z
in_8135b3d59a034d4bab29ef8f,INV-004348,14900,14900,0,14900,14900,usd,paid,True,cus_10901a837d044a8cade4d6e4,sub_b219c4f63a5445ae9d161571,charge_automatically,1,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,2025-10-09T03:16:00Z
in_b1a7c57653634b0b94d91d1f,INV-004349,3900,3900,0,3900,3900,usd,paid,True,cus_97df5c21be364c6f9041c00b,sub_887bd8a485bd4fd99619b221,charge_automatically,1,,2025-10-10T00:00:00Z,2025-11-09T00:00:00Z,2025-10-10T12:45:00Z
in_0a4e6e00378c49a89e9d6f4e,INV-004350,7900,7900,0,7900,7900,usd,paid,True,cus_b085df995e174b17b2187a2e,sub_03b41efd15de4c4596798335,charge_automatically,1,,2025-10-10T00:00:00Z,2025-11-09T00:00:00Z,2025-10-10T13:11:00Z
in_851c747b316f4314b039d393,INV-004351,3900,3900,0,3900,3900,usd,paid,True,cus_03290ea16de943fcb268f4ba,sub_380caeeb6d694f4aaa35601b,charge_automatically,1,,2025-10-10T00:00:00Z,2025-11-09T00:00:00Z,2025-10-10T14:00:00Z
in_2d9534766570499fb70b554e,INV-004352,4900,4900,0,4900,4900,usd,paid,True,cus_27f8c76faf0843e2a61195bc,sub_79a268f0de2e4f8da306f6b3,charge_automatically,1,,2025-10-10T00:00:00Z,2025-11-09T00:00:00Z,2025-10-10T08:27:00Z
in_451a646c09344c3795163eb8,INV-004353,3900,3900,0,3900,3900,usd,paid,True,cus_3680a3bd8bf64c7690b49437,sub_7c0dbe966eac4a9eada17f9d,charge_automatically,1,,2025-10-10T00:00:00Z,2025-11-09T00:00:00Z,2025-10-10T13:03:00Z
