id,customer,status,amount,currency,interval,cancel_at_period_end,canceled_at,cancel_at,trial_start,trial_end,current_period_start,current_period_end,description,default_payment_method,latest_invoice,start_date,created
sub_fe39448e91de444db5b3296b,cus_21aa737cfa1043d196cea519,active,3900,usd,month,False,,,,,2026-04-21T00:00:00Z,2026-05-21T00:00:00Z,Growth Plan,pm_ab84875e68f745189d969597,in_951a15ced7e146e8ae3e1191,2025-08-24T00:00:00Z,2025-08-24T09:31:00Z
sub_4de0c6fe1b4c48bcb8981f09,cus_34b4ac3b9c374917a2656204,canceled,7900,usd,month,False,2026-04-08T01:07:00Z,,,,2026-03-22T00:00:00Z,2026-04-21T00:00:00Z,Team Plan,pm_0a196714ad864c6d865e40d7,in_c8ce6bae762948dfbb9a970d,2025-08-24T00:00:00Z,2025-08-24T20:46:00Z
sub_d0d645a0c0574f299d8dc522,cus_9789aabc40534087bb23186b,canceled,14900,usd,month,False,2025-12-25T10:39:00Z,,,,2025-12-22T00:00:00Z,2026-01-21T00:00:00Z,Enterprise Plan,pm_4e37400a565b4a9f85a3ad2e,in_123704ee1a1f49638388c455,2025-08-24T00:00:00Z,2025-08-24T11:40:00Z
sub_393eea7f6fb74ae99969cca4,cus_cdf5f2c80e7145ed82a671b7,active,2900,usd,month,False,,,,,2026-04-21T00:00:00Z,2026-05-21T00:00:00Z,Starter Plan,pm_48a6603cf44144ba9000d4e8,in_22379758da014025bf89e9ad,2025-08-24T00:00:00Z,2025-08-24T22:23:00Z
sub_09ddc21cd49a46949e845d9a,cus_1a3d9df6f07d43b6a1ef8ee6,active,4900,usd,month,False,,,,,2026-04-22T00:00:00Z,2026-05-22T00:00:00Z,Pro Plan,pm_3991885609f4426c9eeadea1,in_9269937a0f034bdfa5c62068,2025-08-25T00:00:00Z,2025-08-25T18:43:00Z
sub_84e5f4c24558497db028404c,cus_bfae332c05824339b67e08d4,canceled,7900,usd,month,False,2025-08-30T15:22:00Z,,,,2025-08-25T00:00:00Z,2025-09-24T00:00:00Z,Team Plan,pm_11f1a57fb9a6465faf034917,in_f5eb0c3074e04a8fb806c1f1,2025-08-25T00:00:00Z,2025-08-25T14:05:00Z
sub_d34788d5a49e48c4aba5221b,cus_c20cb69bd9c4450f8d77a5de,canceled,2900,usd,month,False,2025-12-30T09:25:00Z,,,,2025-12-23T00:00:00Z,2026-01-22T00:00:00Z,Starter Plan,pm_a6aca06bd7d446aea7a4a753,in_7597c46a0581451db310393d,2025-08-25T00:00:00Z,2025-08-25T16:33:00Z
sub_d0d2007b7f7e462bac7df919,cus_3dd520e156cd4df584e1f25c,active,4900,usd,month,False,,,,,2026-04-22T00:00:00Z,2026-05-22T00:00:00Z,Pro Plan,pm_ea6d3a7e748c46baac73171d,in_90807d07d84e4249a9c2e5e6,2025-08-25T00:00:00Z,2025-08-25T16:48:00Z
sub_6143bc2c2ec04128809c6ade,cus_592642888e9f4ab2b9374d82,active,2900,usd,month,False,,,,,2026-04-22T00:00:00Z,2026-05-22T00:00:00Z,Starter Plan,pm_41cb075ff3a8488bba676f87,in_765bc90bdfbb49edbae4e567,2025-08-25T00:00:00Z,2025-08-25T12:00:00Z
sub_0d9907e26a4f495596334a45,cus_4850176b187d4cfd85b8fcc6,active,2900,usd,month,False,,,,,2026-04-22T00:00:00Z,2026-05-22T00:00:00Z,Starter Plan,pm_e17762ec66524e03921995d2,in_6499e84b11894e1c9ba24343,2025-08-25T00:00:00Z,2025-08-25T08:48:00Z
sub_0bd426bad98545c4b95c2a17,cus_712f0e59e30f497abcd47fe6,canceled,2900,usd,month,False,2025-08-25T10:11:00Z,,,,2025-08-25T00:00:00Z,2025-09-24T00:00:00Z,Starter Plan,pm_c542c09c9462453687ed6c46,in_196037a5712142fba9c8726e,2025-08-25T00:00:00Z,2025-08-25T18:16:00Z
sub_a25570f1a40d4a4c8b03d0cc,cus_70b07bf997c54319be499157,active,2900,usd,month,False,,,,,2026-04-22T00:00:00Z,2026-05-22T00:00:00Z,Starter Plan,pm_8dcb18c18c4448ee83997f36,in_0d207f0ddcce491badd549f8,2025-08-25T00:00:00Z,2025-08-25T21:26:00Z
sub_42b823994eaf4d7a96909605,cus_d699675760914447a4525118,active,2900,usd,month,False,,,,,2026-04-22T00:00:00Z,2026-05-22T00:00:00Z,Starter Plan,pm_9d11a02d50fc4245ab612c91,in_6484931a6ab74f71921552ed,2025-08-25T00:00:00Z,2025-08-25T15:23:00Z
sub_bca0675bbc2341d7b141f8ca,cus_2bc13c361bac401ba3f0263e,active,2900,usd,month,False,,,,,2026-04-22T00:00:00Z,2026-05-22T00:00:00Z,Starter Plan,pm_d937b4ff465847b19b839bb5,in_5ac0eaff8feb4064a2caf002,2025-08-25T00:00:00Z,2025-08-25T16:20:00Z
sub_5e25f3c9716440fcb721a793,cus_885e7e2786aa4c5887910759,canceled,7900,usd,month,False,2026-01-10T18:16:00Z,,,,2025-12-23T00:00:00Z,2026-01-22T00:00:00Z,Team Plan,pm_37060f503cd348ada1182b98,in_c80b8031ae05439faf048e07,2025-08-25T00:00:00Z,2025-08-25T10:00:00Z
sub_7b58dd46307e42ee9539ca79,cus_c2f3bb906a1148d7b5cbe2bc,canceled,4900,usd,month,False,2026-01-20T23:34:00Z,,,,2025-12-23T00:00:00Z,2026-01-22T00:00:00Z,Pro Plan,pm_8f60794a25d7434aa4fdea53,in_73493e1039f143179c4d9d80,2025-08-25T00:00:00Z,2025-08-25T08:31:00Z
sub_39cc9776f9f34fcba370037d,cus_ea709d105f3f4e41a20d7e2b,canceled,2900,usd,month,False,2025-12-26T02:24:00Z,,,,2025-12-23T00:00:00Z,2026-01-22T00:00:00Z,Starter Plan,pm_b766aa6cbae74ea6ab60442c,in_6db57a9a54df446c927f30b0,2025-08-25T00:00:00Z,2025-08-25T15:26:00Z
sub_775fc78e20ae4e61ac38e00c,cus_88d14c6f50734774a93e15d2,active,2900,usd,month,False,,,,,2026-04-23T00:00:00Z,2026-05-23T00:00:00Z,Starter Plan,pm_d70e949e985847a383d20b0b,in_b911a2ce5d7c420293930f99,2025-08-26T00:00:00Z,2025-08-26T08:33:00Z
sub_57a97db2f3c34db0b31fc0e4,cus_e4f28ec559f04e6a98474475,active,3900,usd,month,False,,,,,2026-04-23T00:00:00Z,2026-05-23T00:00:00Z,Growth Plan,pm_cbc8ba39efbe4780b1ace5e6,in_2e275105c803439caeb690d8,2025-08-26T00:00:00Z,2025-08-26T14:13:00Z
sub_b0a2afd3f05849c183ceaf03,cus_56ddd4fde91a46e3a746d03b,active,2900,usd,month,False,,,,,2026-04-23T00:00:00Z,2026-05-23T00:00:00Z,Starter Plan,pm_60340e62cea24de9aa2df1eb,in_0c3ccb02c3aa4d3ab1c1eae1,2025-08-26T00:00:00Z,2025-08-26T20:57:00Z
sub_25ac23450db44372b0d22f34,cus_acbb7d066a3b4e3ca6529291,canceled,2900,usd,month,False,2026-03-14T15:51:00Z,,,,2026-02-22T00:00:00Z,2026-03-24T00:00:00Z,Starter Plan,pm_d2109712a99947008abf6f68,in_f0c331c782aa4223af2a7292,2025-08-26T00:00:00Z,2025-08-26T18:04:00Z
sub_2dccdc0854254fd690a50056,cus_cd71c90aeb734b8585eb62fb,active,4900,usd,month,False,,,,,2026-04-23T00:00:00Z,2026-05-23T00:00:00Z,Pro Plan,pm_25d6ab3ec7b34a1992e4ab16,in_601fcdd051644071a2ba46ae,2025-08-26T00:00:00Z,2025-08-26T12:46:00Z
sub_428c809d2c8d47169a2d54ed,cus_604e449d40af43e88597f314,active,4900,usd,month,False,,,,,2026-04-23T00:00:00Z,2026-05-23T00:00:00Z,Pro Plan,pm_91d246fe9581476392e416c6,in_bbd0ebe8964c4b37a3edf8cb,2025-08-26T00:00:00Z,2025-08-26T22:08:00Z
sub_611ac428580a4016be7d1c7a,cus_b36e9f9b2ee14ce3ab2314be,active,2900,usd,month,False,,,,,2026-04-23T00:00:00Z,2026-05-23T00:00:00Z,Starter Plan,pm_966ab86050934c7582309232,in_fd5be23d8e0f477c8521bb44,2025-08-26T00:00:00Z,2025-08-26T08:13:00Z
sub_719a445de8ae4a77a2ec6fba,cus_31c8a05af73f44f7a40c36c2,active,3900,usd,month,False,,,,,2026-04-23T00:00:00Z,2026-05-23T00:00:00Z,Growth Plan,pm_6b0db5d389794588af8e6474,in_3ee345b3426e463aac573bb0,2025-08-26T00:00:00Z,2025-08-26T15:53:00Z
sub_30a722dec3a54a33b4730312,cus_bc9fc572d02c4f9780a0c8c9,active,7900,usd,month,False,,,,,2026-04-23T00:00:00Z,2026-05-23T00:00:00Z,Team Plan,pm_ddfeb92cdcb74867ba32feb9,in_8d8356dd5e54490193ed9565,2025-08-26T00:00:00Z,2025-08-26T08:45:00Z
sub_c22309794ba14a45bdd7649a,cus_069000dc56b74da1aad98f62,canceled,3900,usd,month,False,2025-09-05T23:19:00Z,,,,2025-08-26T00:00:00Z,2025-09-25T00:00:00Z,Growth Plan,pm_bc25f3ba5e7a4dbc8f81380c,in_37171f8dd00344f69816ec6c,2025-08-26T00:00:00Z,2025-08-26T12:47:00Z
sub_ed653433ae4146ffb46cd0d6,cus_68b294a1d6e0413caa37e547,active,7900,usd,month,False,,,,,2026-04-23T00:00:00Z,2026-05-23T00:00:00Z,Team Plan,pm_eef6407cd13a4cf48df09496,in_8c8bcaa214a043e0bb3d18a5,2025-08-26T00:00:00Z,2025-08-26T10:35:00Z
sub_9cf29884d6284ce8bc05f674,cus_b98bc1761a104e0ca75b24a3,canceled,7900,usd,month,False,2025-09-09T12:00:00Z,,,,2025-08-27T00:00:00Z,2025-09-26T00:00:00Z,Team Plan,pm_2b49847732ef46e0992697e3,in_eb092dd10502460484f72d49,2025-08-27T00:00:00Z,2025-08-27T10:58:00Z
sub_dc38693bee2d4a949a3ce1dc,cus_f8925ecfe1244469b2d8e10b,active,3900,usd,month,False,,,,,2026-04-24T00:00:00Z,2026-05-24T00:00:00Z,Growth Plan,pm_109b82e60349432cbecc0384,in_19fe545c62a24f53b6326588,2025-08-27T00:00:00Z,2025-08-27T20:31:00Z
sub_0dc8fafbd3914299877845ed,cus_8d55437391f547ab8a7e8af2,canceled,2900,usd,month,False,2025-10-27T06:48:00Z,,,,2025-10-26T00:00:00Z,2025-11-25T00:00:00Z,Starter Plan,pm_eb96328c60734321a6a9523a,in_209c4339aff94ab1af54fd4b,2025-08-27T00:00:00Z,2025-08-27T10:27:00Z
sub_2921636f882a45a8a596395c,cus_25432cc67aa341a8bd149b69,active,2900,usd,month,False,,,,,2026-04-24T00:00:00Z,2026-05-24T00:00:00Z,Starter Plan,pm_0684cefa73694b15aa2a0ee3,in_f4574be18050402f85ba5abb,2025-08-27T00:00:00Z,2025-08-27T13:56:00Z
sub_9b0305c521a1446080fa0cae,cus_8fc3d33324dd44e8b6ab9412,active,4900,usd,month,False,,,,,2026-04-24T00:00:00Z,2026-05-24T00:00:00Z,Pro Plan,pm_9997911dc6034b34903a6754,in_4ddf5c8681664500a23b4930,2025-08-27T00:00:00Z,2025-08-27T15:56:00Z
sub_6b8c34a3c6a14720acc55013,cus_b263497b34264e2783d3bef2,canceled,2900,usd,month,False,2025-09-13T03:29:00Z,,,,2025-08-27T00:00:00Z,2025-09-26T00:00:00Z,Starter Plan,pm_164632a828024c2eb5a0af3f,in_45fd6744765f46539cf26d1c,2025-08-27T00:00:00Z,2025-08-27T10:23:00Z
sub_e16c532755de4132b0a8de20,cus_d8941b41528740968158d263,active,2900,usd,month,False,,,,,2026-04-24T00:00:00Z,2026-05-24T00:00:00Z,Starter Plan,pm_22e7bfb2f32244c593bcda29,in_2f80fbc71fee4e2fba293798,2025-08-27T00:00:00Z,2025-08-27T10:06:00Z
sub_47142c6e2a32473bb981b27b,cus_82041d49b2f840459fe949e6,active,2900,usd,month,False,,,,,2026-04-24T00:00:00Z,2026-05-24T00:00:00Z,Starter Plan,pm_226dad76d9d44dd88e832a21,in_c848dc84e2584934aa49d634,2025-08-27T00:00:00Z,2025-08-27T20:53:00Z
sub_c99ccfee33dc44858bbd92a8,cus_78a010d51bdf4295b5694e2f,active,4900,usd,month,False,,,,,2026-04-24T00:00:00Z,2026-05-24T00:00:00Z,Pro Plan,pm_8edda986ac1046ee8649c8f6,in_991e88aa94104f5db6a74c25,2025-08-27T00:00:00Z,2025-08-27T12:01:00Z
sub_8535c0a199b548d8ad45dfd6,cus_3457ee6f69204b58986756f7,active,7900,usd,month,False,,,,,2026-04-24T00:00:00Z,2026-05-24T00:00:00Z,Team Plan,pm_5d76decb1b7d48848c93f365,in_cf4e7a576d9f4600884da159,2025-08-27T00:00:00Z,2025-08-27T09:13:00Z
sub_4b51980c7475456095a7e332,cus_0da31c4b4a5b4062be73b3d2,active,3900,usd,month,False,,,,,2026-04-24T00:00:00Z,2026-05-24T00:00:00Z,Growth Plan,pm_bd17965cd6d24712b0729d61,in_c20157d1dc134701808aac41,2025-08-27T00:00:00Z,2025-08-27T09:51:00Z
sub_22d709b618364fe894631740,cus_85caa331fec54532b5cf116a,active,2900,usd,month,False,,,,,2026-04-25T00:00:00Z,2026-05-25T00:00:00Z,Starter Plan,pm_28dde7ec53e94e6ebec93979,in_14071a7e45e34174a6d3c3c6,2025-08-28T00:00:00Z,2025-08-28T20:29:00Z
sub_d2bacad9293c47fca8acc2d2,cus_af43b13e3ee6478698470987,active,14900,usd,month,False,,,,,2026-04-25T00:00:00Z,2026-05-25T00:00:00Z,Enterprise Plan,pm_915dd16daadd4445804de831,in_badcba1142744874acd240e6,2025-08-28T00:00:00Z,2025-08-28T17:23:00Z
sub_2e4d57f7a61141dc9c73771f,cus_932cf6f47c804195a5b7f622,active,2900,usd,month,False,,,,,2026-04-25T00:00:00Z,2026-05-25T00:00:00Z,Starter Plan,pm_041ba8db7a6344c480131210,in_77be075c36ee41a9a65c4221,2025-08-28T00:00:00Z,2025-08-28T11:54:00Z
sub_ae619313b4ec4166bcab885f,cus_70ebd13097574141a47f1027,canceled,3900,usd,month,False,2025-10-13T09:50:00Z,,,,2025-09-27T00:00:00Z,2025-10-27T00:00:00Z,Growth Plan,pm_0fb45f4c111a4cc2989f5c22,in_f2199e578ee342d09fc2c158,2025-08-28T00:00:00Z,2025-08-28T17:04:00Z
sub_13fe105322ee4b0dbadc4dde,cus_8db2bd7351d049a3ba640a8c,canceled,3900,usd,month,False,2025-09-21T06:32:00Z,,,,2025-08-28T00:00:00Z,2025-09-27T00:00:00Z,Growth Plan,pm_b2b3af72f2134add968eaf87,in_9df57eb4fec74e749db83cc2,2025-08-28T00:00:00Z,2025-08-28T09:45:00Z
sub_2b5d47bcab69458394416d46,cus_9be7125736cf4ea792c76af8,active,14900,usd,month,False,,,,,2026-04-25T00:00:00Z,2026-05-25T00:00:00Z,Enterprise Plan,pm_961c06cbe3684cdf94974801,in_d1348cfd622e4ddb854ccb66,2025-08-28T00:00:00Z,2025-08-28T21:25:00Z
sub_6b35fcfb629f40029b3028cb,cus_c9198f303e204bb4ad595d37,active,3900,usd,month,False,,,,,2026-04-25T00:00:00Z,2026-05-25T00:00:00Z,Growth Plan,pm_635e7b1f6976453f97277e7a,in_329669d891294e98a3737238,2025-08-28T00:00:00Z,2025-08-28T16:58:00Z
sub_58d07b16584d4d8198504d97,cus_154133f2b8984e18a1ea3435,active,2900,usd,month,False,,,,,2026-04-25T00:00:00Z,2026-05-25T00:00:00Z,Starter Plan,pm_9399ad11c3ef47ce8239deb8,in_1ed80e69a03040709555d95b,2025-08-28T00:00:00Z,2025-08-28T15:47:00Z
sub_26e7d7ca788d4bf79461a654,cus_f352f56e9631419d81795896,active,4900,usd,month,False,,,,,2026-04-25T00:00:00Z,2026-05-25T00:00:00Z,Pro Plan,pm_7e7c7ec9b9f8477599746d0b,in_bd7c55e4c27b4d5091aec7eb,2025-08-28T00:00:00Z,2025-08-28T14:48:00Z
sub_450295dd60ed4a2696bb03f6,cus_c08e704debb347a792433549,canceled,14900,usd,month,False,2025-09-19T17:51:00Z,,,,2025-08-28T00:00:00Z,2025-09-27T00:00:00Z,Enterprise Plan,pm_87498d77b4604a24b411fa19,in_a63d72e61ecb44c4b73bfe4d,2025-08-28T00:00:00Z,2025-08-28T12:40:00Z
sub_ce0e1211a8c84b6f9c19d537,cus_a7a569839ea242a6bed854aa,canceled,4900,usd,month,False,2025-10-09T02:55:00Z,,,,2025-09-27T00:00:00Z,2025-10-27T00:00:00Z,Pro Plan,pm_3f8c920ae72042d78791b65a,in_24ed2e9411eb444f882bb8d5,2025-08-28T00:00:00Z,2025-08-28T18:50:00Z
sub_cfbcf9d7740b4bf49dda0b69,cus_c28fb9ad78c5467a89c9537f,active,3900,usd,month,False,,,,,2026-04-26T00:00:00Z,2026-05-26T00:00:00Z,Growth Plan,pm_7396efbecd254a029098004d,in_0fc337ef9c4646fa99cc17ad,2025-08-29T00:00:00Z,2025-08-29T18:34:00Z
sub_39f7fd2fb40349258d055f22,cus_9e62096f487547ff8e11a7ad,active,2900,usd,month,False,,,,,2026-04-26T00:00:00Z,2026-05-26T00:00:00Z,Starter Plan,pm_8df7690ea89a44d9b4354f64,in_cfcbb3b9626241f0b5e12cc5,2025-08-29T00:00:00Z,2025-08-29T18:11:00Z
sub_8be87d839e5447ab9307d3b5,cus_e690cde0de7a41219c247861,active,14900,usd,month,False,,,,,2026-04-26T00:00:00Z,2026-05-26T00:00:00Z,Enterprise Plan,pm_2d15d9ceda334be39c735b92,in_fd63c862b13b4f4095a57104,2025-08-29T00:00:00Z,2025-08-29T09:39:00Z
sub_52e19454e744412f9ac9dfff,cus_898adf632ba24b1f9d5c96f1,active,2900,usd,month,False,,,,,2026-04-26T00:00:00Z,2026-05-26T00:00:00Z,Starter Plan,pm_cf8b78c52bf046d69261d022,in_d8588b83c03046a99642a95c,2025-08-29T00:00:00Z,2025-08-29T15:35:00Z
sub_529d80581a344c2ea74ee86f,cus_97f095e4a7af4980ba9e4262,canceled,3900,usd,month,False,2026-03-24T13:44:00Z,,,,2026-02-25T00:00:00Z,2026-03-27T00:00:00Z,Growth Plan,pm_06fcf4caf3904b27960cb8d3,in_6b23288619ca4177b51b2153,2025-08-29T00:00:00Z,2025-08-29T08:49:00Z
sub_a8ee714a1a654373af6b38a2,cus_0631b06caa674b1fa6642ca1,canceled,3900,usd,month,False,2025-10-15T14:47:00Z,,,,2025-09-28T00:00:00Z,2025-10-28T00:00:00Z,Growth Plan,pm_503b288926ab46778c0d3976,in_638b3d2b79f44dfa98fbc188,2025-08-29T00:00:00Z,2025-08-29T10:45:00Z
sub_1fa7383cbe55429fb4c46fb9,cus_e3f1734ce67f4de799ebcf78,active,7900,usd,month,False,,,,,2026-04-26T00:00:00Z,2026-05-26T00:00:00Z,Team Plan,pm_baedb778fcd94f59adec3be8,in_f4f5302ee9284f2bb0ac5205,2025-08-29T00:00:00Z,2025-08-29T14:00:00Z
sub_4f73367c279d4f3a85a8c184,cus_636176a1c52745c3a80d9030,canceled,2900,usd,month,False,2026-01-19T12:50:00Z,,,,2025-12-27T00:00:00Z,2026-01-26T00:00:00Z,Starter Plan,pm_0a98bbd2304041c2bcf0b257,in_4a1699b243204cc99135e4ad,2025-08-29T00:00:00Z,2025-08-29T12:47:00Z
sub_ec2069d4412948db9705d70a,cus_ef12e6bd9fc74874a2221a02,active,2900,usd,month,False,,,,,2026-04-26T00:00:00Z,2026-05-26T00:00:00Z,Starter Plan,pm_40b43a39f3774e7197723c27,in_601b7a3df04c4a9f84ab33f3,2025-08-29T00:00:00Z,2025-08-29T19:02:00Z
sub_be331748477e4fe4be36ffab,cus_9fc405d39e81482c91cc72d0,canceled,4900,usd,month,False,2026-01-15T12:39:00Z,,,,2025-12-27T00:00:00Z,2026-01-26T00:00:00Z,Pro Plan,pm_4c4739e8ca4e489bac7821ed,in_0876014a6df743a6ac4506a1,2025-08-29T00:00:00Z,2025-08-29T21:28:00Z
sub_fb22c65cc9f94d99b4497f3c,cus_4b2698a337f04fe9997dd897,active,3900,usd,month,False,,,,,2026-04-26T00:00:00Z,2026-05-26T00:00:00Z,Growth Plan,pm_5e92b34291a7452baa425f7c,in_7efec3bee2ba4d8f94b3fd7b,2025-08-29T00:00:00Z,2025-08-29T15:44:00Z
sub_5bea5c18239046e797fcc295,cus_5d296958d25d4906b003dd31,active,14900,usd,month,False,,,,,2026-04-26T00:00:00Z,2026-05-26T00:00:00Z,Enterprise Plan,pm_94e736e7841148e38ea160c3,in_7a2d8e25c51e460dbf1da170,2025-08-29T00:00:00Z,2025-08-29T19:08:00Z
sub_a1653461bf764671be0777ca,cus_b671ffa553284a95bfe7929c,active,2900,usd,month,False,,,,,2026-04-27T00:00:00Z,2026-05-27T00:00:00Z,Starter Plan,pm_c4913b0347e64d6cb6ef53f8,in_154dcfe8f7324294b7f4feeb,2025-08-30T00:00:00Z,2025-08-30T13:24:00Z
sub_59fbb00707d340acaf15b3f3,cus_b86c018f5279406996d5fb7e,active,4900,usd,month,False,,,,,2026-04-27T00:00:00Z,2026-05-27T00:00:00Z,Pro Plan,pm_f74c687fe34d45b192f06ec3,in_4c4a7120a87e4ca4a0d5f221,2025-08-30T00:00:00Z,2025-08-30T17:02:00Z
sub_98245b4ead914ea9bdf3e4cd,cus_0bb072a558dd42d290cefbc2,canceled,3900,usd,month,False,2025-10-24T14:44:00Z,,,,2025-09-29T00:00:00Z,2025-10-29T00:00:00Z,Growth Plan,pm_bc39b83d6faf455fb9611c5e,in_5323703392954863a08856df,2025-08-30T00:00:00Z,2025-08-30T22:57:00Z
sub_a42ac083deaf4d44b5a8ea2b,cus_52fe9daf4e57403cb823717d,canceled,3900,usd,month,False,2026-01-04T22:04:00Z,,,,2025-12-28T00:00:00Z,2026-01-27T00:00:00Z,Growth Plan,pm_c7fcf5a3fb844a8ea98a62e9,in_aac12e040d4b4a9f9804fb89,2025-08-30T00:00:00Z,2025-08-30T19:57:00Z
sub_d88bc98865be49fd81c0ccf3,cus_f0a85dcea0b04f80b2228ed1,active,3900,usd,month,False,,,,,2026-04-27T00:00:00Z,2026-05-27T00:00:00Z,Growth Plan,pm_55ef92e43333412eae9112a0,in_920da5742e3e4a92a7b47ae5,2025-08-30T00:00:00Z,2025-08-30T11:10:00Z
sub_035566db81e84545adc92db8,cus_0666e76d60324b10b3ce06a4,canceled,3900,usd,month,False,2025-11-05T21:18:00Z,,,,2025-10-29T00:00:00Z,2025-11-28T00:00:00Z,Growth Plan,pm_e0fea7ee9dbb4066afe8da87,in_451c41a1653a4836a046cd0c,2025-08-30T00:00:00Z,2025-08-30T13:08:00Z
sub_56f4829b69c2451ea683a8f5,cus_4fb7aba856e84a05ad4b1cdc,canceled,2900,usd,month,False,2025-09-24T14:26:00Z,,,,2025-08-31T00:00:00Z,2025-09-30T00:00:00Z,Starter Plan,pm_2b3d037e8da74b679b095b12,in_bb3493add1824f1eb30e0e78,2025-08-31T00:00:00Z,2025-08-31T09:03:00Z
sub_aa2bc99952ab448b849a34b4,cus_39c1880f8baf43428bd88f2f,canceled,4900,usd,month,False,2025-12-05T08:35:00Z,,,,2025-11-29T00:00:00Z,2025-12-29T00:00:00Z,Pro Plan,pm_5076438ae86445f6919d29a8,in_487b54f90b5743ce91cb9959,2025-08-31T00:00:00Z,2025-08-31T20:02:00Z
sub_d6de291e1b0d410d94937d63,cus_178c49dc0fe347dfa5bfd9d2,canceled,3900,usd,month,False,2025-09-02T23:55:00Z,,,,2025-08-31T00:00:00Z,2025-09-30T00:00:00Z,Growth Plan,pm_c13f7097fb16479e85c3a3f7,in_66d470096c6a44f18fb4122f,2025-08-31T00:00:00Z,2025-08-31T17:44:00Z
sub_b6fac29b51d94a6b9a128524,cus_4d6454d6b9244e5dabe16dad,canceled,14900,usd,month,False,2026-03-16T03:32:00Z,,,,2026-02-27T00:00:00Z,2026-03-29T00:00:00Z,Enterprise Plan,pm_9b5c6128d4034d9e9e9a5b2a,in_9ea93891984147d282a08dc1,2025-08-31T00:00:00Z,2025-08-31T20:24:00Z
sub_803e302e4b1642ebb50c27a4,cus_0e6741778c8340408705a50a,active,4900,usd,month,False,,,,,2026-04-28T00:00:00Z,2026-05-28T00:00:00Z,Pro Plan,pm_557d1132b84342d9971e05dc,in_1f7858059e494861b114da0c,2025-08-31T00:00:00Z,2025-08-31T15:22:00Z
sub_37828e6ce87d4accacbf7c3c,cus_e4245b492f7441b1a58bacf4,canceled,14900,usd,month,False,2026-04-27T07:11:00Z,,,,2026-03-29T00:00:00Z,2026-04-28T00:00:00Z,Enterprise Plan,pm_629d4acfc5a547daa3e1461c,in_aecaa91bda034f518e9c98bb,2025-08-31T00:00:00Z,2025-08-31T21:54:00Z
sub_d32c3bc5826849f1bc20dfa2,cus_9d22a6f84be04c318a9448a3,active,3900,usd,month,False,,,,,2026-04-28T00:00:00Z,2026-05-28T00:00:00Z,Growth Plan,pm_c5ff038b49b44cb89c476176,in_bd65f500705a4435ba2a852d,2025-08-31T00:00:00Z,2025-08-31T14:47:00Z
sub_8a41f32853724dce99a4aa1f,cus_844d9cb9a3464d49835ae56f,active,4900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Pro Plan,pm_213a5a87c67b416b95bf44c9,in_dc2d0b78d2314fab9bdceb51,2025-09-01T00:00:00Z,2025-09-01T08:49:00Z
sub_b57a9dca93e542a0a0b8f80a,cus_faf707aa3a6641fbbfcd3039,active,4900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Pro Plan,pm_4b2c77d7b10a41dd9dc42ef9,in_3559baf2b85943e786f576ef,2025-09-01T00:00:00Z,2025-09-01T09:01:00Z
sub_599989cf145f4a269d195c5c,cus_0c3638d6dbf44496a7b7fc22,canceled,2900,usd,month,False,2025-09-21T20:28:00Z,,,,2025-09-01T00:00:00Z,2025-10-01T00:00:00Z,Starter Plan,pm_428e7155d5eb445e978671cd,in_d08859a4c9114cdfa501fb9c,2025-09-01T00:00:00Z,2025-09-01T17:34:00Z
sub_7d4bf51d556146f3accd53f0,cus_05a7a2f1ac28465397af1b4c,active,3900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Growth Plan,pm_ae592f74a5164a07a3e66629,in_1abd3adffc424821b8a252f5,2025-09-01T00:00:00Z,2025-09-01T21:59:00Z
sub_20145a46f13c470c808e931d,cus_4e5eeab34ba04deab2718dbc,active,4900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Pro Plan,pm_0043fc8b99ec4a2d861379c0,in_1cd159a79e504a918db5e1c7,2025-09-01T00:00:00Z,2025-09-01T13:36:00Z
sub_414f524685e5481a8b244c2b,cus_97290a2658c64867bcd387f6,active,4900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Pro Plan,pm_6a06c7f9cf2f4670b76348f2,in_308af57ed089430dbb7638de,2025-09-01T00:00:00Z,2025-09-01T17:25:00Z
sub_620c427402b6457ebef0f71a,cus_0a5f7df0136941be901e6e96,active,3900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Growth Plan,pm_52e8983c53cb45aab4435d97,in_7dd8ad5a26cc4b02a0697a0c,2025-09-01T00:00:00Z,2025-09-01T10:55:00Z
sub_a4724389ea4d440291da0118,cus_5f4e6a70e20b41db8682125c,active,7900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Team Plan,pm_55c68646c98842508a2138ef,in_d7106e7b04aa4432b0f76dcd,2025-09-01T00:00:00Z,2025-09-01T20:52:00Z
