date,landing_page,sessions,total_users,new_users,bounce_rate,engagement_rate,avg_session_duration,conversions,total_revenue
2026-01-18T00:00:00Z,/signup,109,90,37,47.98,53.02,137.5,2,75.92
2026-01-19T00:00:00Z,/,463,384,199,44.57,55.63,179.9,22,880.87
2026-01-19T00:00:00Z,/features,196,169,61,52.56,47.97,145.6,5,247.22
2026-01-19T00:00:00Z,/pricing,201,169,64,43.37,54.7,181.0,9,421.33
2026-01-19T00:00:00Z,/blog,204,172,91,46.08,53.62,108.2,6,332.63
2026-01-19T00:00:00Z,/blog/analytics-guide,246,214,110,49.42,50.33,104.1,10,387.31
2026-01-19T00:00:00Z,/signup,150,116,58,47.51,51.9,102.7,4,189.57
2026-01-20T00:00:00Z,/,521,455,215,38.12,63.12,167.0,11,656.96
2026-01-20T00:00:00Z,/features,266,235,85,43.89,56.4,113.2,6,226.76
2026-01-20T00:00:00Z,/pricing,250,203,77,47.44,52.71,175.7,5,297.06
2026-01-20T00:00:00Z,/blog,221,170,92,35.95,62.5,145.9,8,336.32
2026-01-20T00:00:00Z,/blog/analytics-guide,206,174,71,42.17,56.98,130.2,9,530.69
2026-01-20T00:00:00Z,/signup,150,127,54,44.22,56.91,129.5,7,278.43
2026-01-21T00:00:00Z,/,441,366,172,48.97,50.56,146.1,18,702.78
2026-01-21T00:00:00Z,/features,259,230,97,38.36,61.93,141.1,6,238.26
2026-01-21T00:00:00Z,/pricing,215,186,77,52.09,49.32,192.3,8,343.71
2026-01-21T00:00:00Z,/blog,254,222,121,36.59,62.91,187.2,8,424.15
2026-01-21T00:00:00Z,/blog/analytics-guide,205,171,86,38.34,62.75,120.9,4,217.88
2026-01-21T00:00:00Z,/signup,162,131,71,54.43,46.42,197.6,6,248.19
2026-01-22T00:00:00Z,/,494,420,192,44.78,53.24,108.6,14,599.41
2026-01-22T00:00:00Z,/features,242,217,88,35.76,64.85,113.7,11,618.93
2026-01-22T00:00:00Z,/pricing,215,176,83,39.91,59.6,121.8,8,266.63
2026-01-22T00:00:00Z,/blog,197,160,86,52.5,49.22,97.2,5,150.9
2026-01-22T00:00:00Z,/blog/analytics-guide,254,213,84,36.26,62.32,104.2,9,374.0
2026-01-22T00:00:00Z,/signup,133,116,43,50.35,48.77,161.1,5,262.38
2026-01-23T00:00:00Z,/,475,404,190,43.87,54.61,81.5,19,685.87
2026-01-23T00:00:00Z,/features,253,204,88,43.54,57.33,116.6,10,510.99
2026-01-23T00:00:00Z,/pricing,277,211,111,45.52,55.49,169.0,5,247.88
2026-01-23T00:00:00Z,/blog,222,187,89,50.45,47.85,152.5,10,497.93
2026-01-23T00:00:00Z,/blog/analytics-guide,256,194,68,41.1,57.02,87.0,8,438.14
2026-01-23T00:00:00Z,/signup,146,127,63,52.98,45.48,125.0,3,127.3
2026-01-24T00:00:00Z,/,324,289,112,42.8,58.7,105.4,9,404.91
2026-01-24T00:00:00Z,/features,143,108,59,37.92,60.21,159.3,5,295.88
2026-01-24T00:00:00Z,/pricing,175,142,70,54.9,46.47,107.5,3,126.72
2026-01-24T00:00:00Z,/blog,179,139,55,50.23,51.06,102.6,8,399.95
2026-01-24T00:00:00Z,/blog/analytics-guide,164,131,59,45.36,54.47,195.0,4,219.68
2026-01-24T00:00:00Z,/signup,100,87,40,52.8,46.49,131.7,4,129.04
2026-01-25T00:00:00Z,/,370,331,123,52.74,47.48,132.5,16,503.91
2026-01-25T00:00:00Z,/features,169,130,64,37.58,61.52,81.5,6,291.79
2026-01-25T00:00:00Z,/pricing,149,114,45,39.38,61.32,186.4,3,117.7
2026-01-25T00:00:00Z,/blog,161,122,44,54.67,46.73,139.9,7,394.4
2026-01-25T00:00:00Z,/blog/analytics-guide,181,157,75,41.8,60.13,147.3,4,234.63
2026-01-25T00:00:00Z,/signup,113,88,44,52.97,45.63,99.8,4,159.81
2026-01-26T00:00:00Z,/,433,328,172,36.03,62.7,123.3,11,549.1
2026-01-26T00:00:00Z,/features,238,212,99,39.37,60.95,136.4,5,228.33
2026-01-26T00:00:00Z,/pricing,260,222,103,37.84,61.9,142.0,6,323.93
2026-01-26T00:00:00Z,/blog,222,181,69,36.66,64.9,146.6,6,305.93
2026-01-26T00:00:00Z,/blog/analytics-guide,234,187,89,39.89,58.55,197.9,8,467.01
2026-01-26T00:00:00Z,/signup,178,138,70,40.18,58.38,117.0,6,198.4
2026-01-27T00:00:00Z,/,394,348,122,38.97,61.77,154.2,11,394.11
2026-01-27T00:00:00Z,/features,259,225,91,51.19,47.37,81.9,11,428.24
2026-01-27T00:00:00Z,/pricing,200,171,76,43.98,54.04,107.1,8,317.62
2026-01-27T00:00:00Z,/blog,234,181,64,35.59,66.03,178.7,9,450.6
2026-01-27T00:00:00Z,/blog/analytics-guide,240,182,85,50.2,50.54,138.5,9,538.3
2026-01-27T00:00:00Z,/signup,134,114,54,37.62,60.59,99.5,6,305.35
2026-01-28T00:00:00Z,/,411,327,137,53.77,47.88,187.7,18,581.66
2026-01-28T00:00:00Z,/features,235,198,90,41.32,58.07,88.7,7,222.89
2026-01-28T00:00:00Z,/pricing,240,210,82,39.96,60.31,194.2,11,529.96
2026-01-28T00:00:00Z,/blog,190,170,61,40.58,58.91,194.0,8,359.71
2026-01-28T00:00:00Z,/blog/analytics-guide,197,158,64,43.64,55.04,120.9,7,240.28
2026-01-28T00:00:00Z,/signup,130,107,39,47.28,51.28,91.7,3,160.66
2026-01-29T00:00:00Z,/,340,296,123,49.27,51.0,98.2,8,447.13
2026-01-29T00:00:00Z,/features,221,182,89,40.69,57.95,186.1,9,305.46
2026-01-29T00:00:00Z,/pricing,209,161,81,41.43,59.4,176.7,8,278.1
2026-01-29T00:00:00Z,/blog,201,158,58,37.01,61.79,190.0,7,351.16
2026-01-29T00:00:00Z,/blog/analytics-guide,204,165,70,46.7,53.84,137.8,5,252.2
2026-01-29T00:00:00Z,/signup,121,107,40,51.48,47.82,98.5,4,236.42
2026-01-30T00:00:00Z,/,411,318,169,49.22,49.78,179.9,9,511.75
2026-01-30T00:00:00Z,/features,182,149,76,43.46,57.79,196.6,6,299.8
2026-01-30T00:00:00Z,/pricing,200,174,92,39.97,58.08,124.3,8,338.61
2026-01-30T00:00:00Z,/blog,169,135,69,43.14,58.06,164.1,3,107.41
2026-01-30T00:00:00Z,/blog/analytics-guide,173,134,66,49.44,49.8,118.7,3,131.72
2026-01-30T00:00:00Z,/signup,124,100,51,53.81,46.96,112.1,4,147.04
2026-01-31T00:00:00Z,/,288,226,110,48.3,50.14,146.4,7,399.33
2026-01-31T00:00:00Z,/features,138,104,54,46.49,53.75,178.5,6,270.07
2026-01-31T00:00:00Z,/pricing,154,123,46,48.65,53.09,177.8,3,143.27
2026-01-31T00:00:00Z,/blog,132,110,40,46.15,55.38,133.4,6,207.75
2026-01-31T00:00:00Z,/blog/analytics-guide,164,136,60,53.15,48.41,84.2,6,256.22
2026-01-31T00:00:00Z,/signup,103,92,46,43.81,54.36,162.4,4,139.89
2026-02-01T00:00:00Z,/,281,218,83,38.9,62.93,86.8,13,563.94
2026-02-01T00:00:00Z,/features,173,131,61,50.14,49.08,108.8,4,219.83
2026-02-01T00:00:00Z,/pricing,167,144,65,53.03,48.61,181.3,8,388.55
2026-02-01T00:00:00Z,/blog,162,136,66,38.31,61.69,168.9,7,229.82
2026-02-01T00:00:00Z,/blog/analytics-guide,141,118,54,51.23,49.42,84.8,4,172.05
2026-02-01T00:00:00Z,/signup,110,86,35,36.69,61.93,83.5,3,150.88
2026-02-02T00:00:00Z,/,411,326,116,38.83,60.31,122.8,19,1099.51
2026-02-02T00:00:00Z,/features,212,176,72,48.87,52.85,147.0,8,284.89
2026-02-02T00:00:00Z,/pricing,175,136,70,52.64,48.1,107.6,8,478.15
2026-02-02T00:00:00Z,/blog,235,208,109,52.02,49.26,145.7,7,227.06
2026-02-02T00:00:00Z,/blog/analytics-guide,203,161,58,53.15,47.78,80.1,5,190.08
2026-02-02T00:00:00Z,/signup,148,120,64,35.83,63.0,90.5,6,267.45
2026-02-03T00:00:00Z,/,365,289,113,43.34,55.9,161.8,9,294.0
2026-02-03T00:00:00Z,/features,212,180,82,47.41,53.98,107.5,8,425.67
2026-02-03T00:00:00Z,/pricing,211,175,77,51.53,48.04,148.2,5,206.41
2026-02-03T00:00:00Z,/blog,216,178,97,38.68,62.7,157.8,7,260.97
2026-02-03T00:00:00Z,/blog/analytics-guide,234,178,87,53.57,48.07,195.0,5,280.55
2026-02-03T00:00:00Z,/signup,162,141,64,39.18,59.9,99.0,6,335.13
2026-02-04T00:00:00Z,/,411,314,153,40.34,61.24,166.2,14,785.0
2026-02-04T00:00:00Z,/features,184,141,56,40.92,58.09,132.8,6,357.39
2026-02-04T00:00:00Z,/pricing,185,141,53,48.8,52.61,193.1,5,250.24
2026-02-04T00:00:00Z,/blog,209,177,68,41.23,60.47,198.9,7,253.94
2026-02-04T00:00:00Z,/blog/analytics-guide,179,156,57,48.73,52.8,113.2,7,378.1
2026-02-04T00:00:00Z,/signup,127,107,41,54.01,46.3,151.5,4,217.79
2026-02-05T00:00:00Z,/,381,297,160,52.14,48.51,195.5,15,577.08
2026-02-05T00:00:00Z,/features,185,143,73,50.0,52.0,195.4,8,295.61
2026-02-05T00:00:00Z,/pricing,225,192,71,36.59,63.26,192.3,5,268.92
2026-02-05T00:00:00Z,/blog,222,194,104,37.2,61.6,124.4,5,228.8
2026-02-05T00:00:00Z,/blog/analytics-guide,174,137,75,48.48,50.15,161.5,7,226.07
2026-02-05T00:00:00Z,/signup,141,110,53,40.89,57.43,157.1,4,196.47
2026-02-06T00:00:00Z,/,439,352,158,43.44,56.45,129.0,15,607.16
2026-02-06T00:00:00Z,/features,183,140,73,50.06,51.38,160.4,4,130.5
2026-02-06T00:00:00Z,/pricing,215,177,82,43.12,56.72,167.0,7,287.77
2026-02-06T00:00:00Z,/blog,177,153,81,50.59,51.18,148.0,8,376.39
2026-02-06T00:00:00Z,/blog/analytics-guide,220,182,75,54.31,47.46,139.9,10,472.45
2026-02-06T00:00:00Z,/signup,147,125,48,36.15,65.35,154.1,5,169.0
2026-02-07T00:00:00Z,/,262,199,74,42.29,57.11,185.1,9,407.08
2026-02-07T00:00:00Z,/features,144,111,49,48.38,52.5,86.7,4,180.62
2026-02-07T00:00:00Z,/pricing,133,113,48,53.38,46.04,171.7,4,184.23
2026-02-07T00:00:00Z,/blog,160,130,63,48.61,51.63,85.1,5,219.83
2026-02-07T00:00:00Z,/blog/analytics-guide,165,138,75,54.23,43.83,156.0,6,330.76
2026-02-07T00:00:00Z,/signup,112,84,46,52.07,47.53,113.2,2,111.58
2026-02-08T00:00:00Z,/,313,261,131,49.87,49.28,182.6,9,361.9
2026-02-08T00:00:00Z,/features,138,108,46,50.32,50.22,142.1,4,206.4
2026-02-08T00:00:00Z,/pricing,160,138,48,45.52,54.98,138.1,4,216.21
2026-02-08T00:00:00Z,/blog,151,121,61,45.6,56.15,176.7,4,211.16
2026-02-08T00:00:00Z,/blog/analytics-guide,130,107,58,40.67,57.65,86.0,3,141.92
2026-02-08T00:00:00Z,/signup,90,79,36,43.46,55.55,184.0,3,140.65
2026-02-09T00:00:00Z,/,438,389,152,42.42,55.75,181.2,16,637.23
2026-02-09T00:00:00Z,/features,181,142,76,46.55,54.83,140.4,6,314.29
2026-02-09T00:00:00Z,/pricing,188,148,68,53.82,47.25,89.3,7,387.69
2026-02-09T00:00:00Z,/blog,222,168,71,54.14,46.57,159.9,4,149.91
2026-02-09T00:00:00Z,/blog/analytics-guide,185,161,75,52.84,48.98,185.3,8,411.68
2026-02-09T00:00:00Z,/signup,156,136,56,39.33,59.25,85.2,6,304.25
2026-02-10T00:00:00Z,/,431,347,161,44.08,57.03,103.0,19,648.27
2026-02-10T00:00:00Z,/features,213,185,92,38.51,62.2,173.0,6,345.76
2026-02-10T00:00:00Z,/pricing,173,142,67,38.58,61.19,160.4,7,319.88
2026-02-10T00:00:00Z,/blog,195,149,62,36.89,61.35,155.2,4,213.23
2026-02-10T00:00:00Z,/blog/analytics-guide,170,148,68,43.79,56.49,160.7,5,241.92
2026-02-10T00:00:00Z,/signup,109,95,34,53.36,47.2,149.2,3,173.99
2026-02-11T00:00:00Z,/,422,362,195,36.78,63.75,106.6,11,487.63
2026-02-11T00:00:00Z,/features,206,183,93,38.06,63.46,174.3,8,427.39
2026-02-11T00:00:00Z,/pricing,207,164,89,51.64,47.5,160.7,8,290.52
2026-02-11T00:00:00Z,/blog,210,179,64,36.99,64.53,95.1,6,359.03
2026-02-11T00:00:00Z,/blog/analytics-guide,224,190,85,40.76,60.95,163.7,6,264.39
2026-02-11T00:00:00Z,/signup,154,126,54,53.87,44.74,114.8,4,189.63
2026-02-12T00:00:00Z,/,510,440,173,43.25,58.0,108.4,13,573.65
2026-02-12T00:00:00Z,/features,198,176,82,53.55,45.03,138.5,7,308.65
2026-02-12T00:00:00Z,/pricing,212,187,94,47.95,51.98,86.5,8,281.48
2026-02-12T00:00:00Z,/blog,191,163,87,36.21,62.19,89.8,7,389.49
2026-02-12T00:00:00Z,/blog/analytics-guide,235,188,102,53.25,48.18,199.3,10,509.26
2026-02-12T00:00:00Z,/signup,146,110,59,35.05,64.98,176.9,4,202.94
2026-02-13T00:00:00Z,/,488,408,169,49.36,50.85,131.2,13,622.68
2026-02-13T00:00:00Z,/features,199,162,61,35.65,64.3,163.2,6,239.4
2026-02-13T00:00:00Z,/pricing,233,177,62,48.92,52.57,113.4,5,271.77
2026-02-13T00:00:00Z,/blog,255,214,83,47.3,54.08,160.0,11,592.49
2026-02-13T00:00:00Z,/blog/analytics-guide,215,190,83,54.6,44.46,107.4,5,257.18
2026-02-13T00:00:00Z,/signup,132,103,54,37.21,61.96,95.7,6,200.84
2026-02-14T00:00:00Z,/,314,260,121,43.92,57.95,132.4,12,517.03
2026-02-14T00:00:00Z,/features,181,161,81,54.73,45.47,197.4,5,269.92
2026-02-14T00:00:00Z,/pricing,191,170,64,38.71,61.28,90.3,7,253.13
2026-02-14T00:00:00Z,/blog,175,143,73,45.94,54.72,180.6,4,193.13
2026-02-14T00:00:00Z,/blog/analytics-guide,173,138,54,46.29,54.05,88.3,4,142.29
2026-02-14T00:00:00Z,/signup,121,107,37,36.2,65.35,160.4,4,224.74
2026-02-15T00:00:00Z,/,300,264,119,53.4,47.86,97.6,13,476.77
2026-02-15T00:00:00Z,/features,164,137,53,36.42,62.32,145.1,7,261.8
2026-02-15T00:00:00Z,/pricing,184,153,67,35.99,64.42,115.3,5,272.77
2026-02-15T00:00:00Z,/blog,154,132,70,42.95,55.38,151.1,7,305.14
2026-02-15T00:00:00Z,/blog/analytics-guide,182,152,62,49.0,52.47,154.8,5,230.82
2026-02-15T00:00:00Z,/signup,101,87,39,41.55,59.45,170.6,3,92.43
2026-02-16T00:00:00Z,/,497,421,202,44.87,57.11,91.3,21,936.17
2026-02-16T00:00:00Z,/features,239,200,89,40.91,59.6,157.8,10,527.45
2026-02-16T00:00:00Z,/pricing,224,193,87,53.61,46.66,199.7,4,130.19
2026-02-16T00:00:00Z,/blog,261,205,84,53.96,46.63,129.0,7,283.16
2026-02-16T00:00:00Z,/blog/analytics-guide,260,201,85,53.56,47.31,136.7,5,152.99
2026-02-16T00:00:00Z,/signup,158,140,73,35.94,63.65,86.7,3,161.84
2026-02-17T00:00:00Z,/,474,381,146,37.9,61.6,143.0,21,1049.45
2026-02-17T00:00:00Z,/features,222,180,83,52.14,47.47,162.0,7,413.75
2026-02-17T00:00:00Z,/pricing,267,200,72,37.63,63.73,175.1,7,279.71
2026-02-17T00:00:00Z,/blog,224,172,83,44.07,56.0,144.1,7,414.45
2026-02-17T00:00:00Z,/blog/analytics-guide,213,171,92,49.6,49.97,192.0,10,418.17
2026-02-17T00:00:00Z,/signup,172,138,60,44.25,55.98,165.3,4,186.78
2026-02-18T00:00:00Z,/,549,433,220,52.7,47.95,108.7,24,1376.8
2026-02-18T00:00:00Z,/features,239,204,106,41.15,58.76,182.8,5,292.79
2026-02-18T00:00:00Z,/pricing,211,160,72,36.55,63.43,96.7,7,343.87
2026-02-18T00:00:00Z,/blog,240,181,82,53.22,45.09,110.1,6,223.52
2026-02-18T00:00:00Z,/blog/analytics-guide,246,203,107,52.04,48.41,165.2,7,230.13
2026-02-18T00:00:00Z,/signup,144,108,41,45.22,55.72,98.2,3,140.32
2026-02-19T00:00:00Z,/,427,346,179,47.62,51.38,184.8,11,520.95
2026-02-19T00:00:00Z,/features,263,201,102,43.68,57.49,199.9,8,439.37
2026-02-19T00:00:00Z,/pricing,234,176,85,50.53,51.15,91.0,11,577.92
2026-02-19T00:00:00Z,/blog,253,192,82,49.77,49.26,129.9,7,235.37
2026-02-19T00:00:00Z,/blog/analytics-guide,211,174,74,50.63,50.55,152.9,9,470.92
2026-02-19T00:00:00Z,/signup,169,137,55,38.89,60.63,161.5,8,276.52
2026-02-20T00:00:00Z,/,366,313,142,48.02,51.6,118.5,11,621.96
2026-02-20T00:00:00Z,/features,212,187,77,41.99,56.88,192.9,8,304.08
2026-02-20T00:00:00Z,/pricing,182,140,58,39.24,62.08,168.5,8,366.73
2026-02-20T00:00:00Z,/blog,223,187,97,49.86,49.3,162.2,7,327.14
2026-02-20T00:00:00Z,/blog/analytics-guide,219,187,70,46.74,55.18,158.0,5,152.19
2026-02-20T00:00:00Z,/signup,127,113,51,47.57,51.04,114.1,3,165.17
2026-02-21T00:00:00Z,/,290,218,84,44.25,55.99,139.2,11,596.66
2026-02-21T00:00:00Z,/features,149,114,47,37.43,63.72,105.1,3,150.38
2026-02-21T00:00:00Z,/pricing,144,109,57,41.84,56.53,133.8,6,322.36
2026-02-21T00:00:00Z,/blog,150,132,57,35.0,66.8,114.8,6,295.45
2026-02-21T00:00:00Z,/blog/analytics-guide,164,123,65,45.13,54.69,85.0,7,274.31
2026-02-21T00:00:00Z,/signup,101,79,36,49.21,49.75,86.3,2,95.18
2026-02-22T00:00:00Z,/,312,241,129,40.32,60.19,154.0,13,617.08
2026-02-22T00:00:00Z,/features,171,146,54,39.49,58.71,163.6,6,355.81
2026-02-22T00:00:00Z,/pricing,149,112,52,46.26,55.27,157.5,5,170.75
2026-02-22T00:00:00Z,/blog,154,121,65,49.47,50.93,154.9,6,349.0
2026-02-22T00:00:00Z,/blog/analytics-guide,149,125,62,50.34,50.69,146.9,3,91.09
2026-02-22T00:00:00Z,/signup,127,111,43,40.64,57.92,80.8,5,200.54
2026-02-23T00:00:00Z,/,519,456,201,42.14,56.73,166.4,12,607.56
2026-02-23T00:00:00Z,/features,216,177,64,53.53,47.36,189.8,5,282.84
2026-02-23T00:00:00Z,/pricing,250,204,94,35.44,65.58,90.8,6,293.69
2026-02-23T00:00:00Z,/blog,219,187,75,45.14,55.3,153.0,8,441.7
2026-02-23T00:00:00Z,/blog/analytics-guide,282,221,78,47.44,53.36,171.7,9,477.78
2026-02-23T00:00:00Z,/signup,150,123,45,46.58,53.82,104.1,6,287.88
2026-02-24T00:00:00Z,/,478,382,144,52.68,48.7,133.9,19,932.69
2026-02-24T00:00:00Z,/features,249,201,73,49.82,50.31,81.6,10,377.72
2026-02-24T00:00:00Z,/pricing,213,173,75,49.04,50.37,115.5,8,447.28
2026-02-24T00:00:00Z,/blog,267,207,104,39.25,59.3,174.6,5,168.35
2026-02-24T00:00:00Z,/blog/analytics-guide,269,228,113,49.92,48.97,157.4,6,311.75
2026-02-24T00:00:00Z,/signup,136,121,55,47.55,53.58,184.0,3,171.19
2026-02-25T00:00:00Z,/,504,392,206,41.8,59.78,92.9,15,481.48
2026-02-25T00:00:00Z,/features,271,229,117,42.81,58.62,140.6,11,531.37
2026-02-25T00:00:00Z,/pricing,230,192,91,49.04,50.1,168.2,9,270.05
2026-02-25T00:00:00Z,/blog,290,232,96,45.51,53.46,147.6,13,470.12
2026-02-25T00:00:00Z,/blog/analytics-guide,219,179,97,35.77,64.09,143.3,6,327.53
2026-02-25T00:00:00Z,/signup,152,134,55,41.06,60.82,186.1,3,117.32
2026-02-26T00:00:00Z,/,516,452,188,53.83,46.57,95.1,23,698.14
2026-02-26T00:00:00Z,/features,268,238,84,39.5,59.55,181.5,11,504.06
2026-02-26T00:00:00Z,/pricing,234,176,71,43.15,55.75,96.1,6,202.97
2026-02-26T00:00:00Z,/blog,222,169,79,50.01,49.89,125.0,9,365.76
2026-02-26T00:00:00Z,/blog/analytics-guide,263,205,106,49.06,49.81,135.4,6,240.57
2026-02-26T00:00:00Z,/signup,170,143,56,45.73,53.62,116.3,4,204.81
2026-02-27T00:00:00Z,/,491,422,213,50.06,49.79,197.8,9,499.24
2026-02-27T00:00:00Z,/features,261,206,73,52.41,45.77,108.0,7,237.66
2026-02-27T00:00:00Z,/pricing,219,189,96,39.64,60.42,181.3,6,278.4
2026-02-27T00:00:00Z,/blog,250,201,90,43.83,57.1,144.3,7,274.15
2026-02-27T00:00:00Z,/blog/analytics-guide,248,216,109,36.47,63.58,152.2,6,305.66
2026-02-27T00:00:00Z,/signup,155,136,59,41.3,58.89,178.9,2,71.99
2026-02-28T00:00:00Z,/,369,294,143,37.02,63.63,145.2,7,287.88
2026-02-28T00:00:00Z,/features,188,150,58,52.92,45.13,167.0,2,87.73
2026-02-28T00:00:00Z,/pricing,193,172,64,37.29,60.94,190.3,3,97.1
2026-02-28T00:00:00Z,/blog,174,140,70,48.88,52.41,165.5,4,157.77
2026-02-28T00:00:00Z,/blog/analytics-guide,152,136,69,48.86,50.51,197.1,5,243.03
2026-02-28T00:00:00Z,/signup,111,85,32,45.38,56.36,172.8,2,65.9
2026-03-01T00:00:00Z,/,392,295,159,40.44,60.69,180.5,5,262.24
2026-03-01T00:00:00Z,/features,153,126,65,40.7,58.57,154.4,5,258.47
2026-03-01T00:00:00Z,/pricing,151,124,59,46.47,52.3,130.2,2,84.77
2026-03-01T00:00:00Z,/blog,156,117,45,54.01,45.11,130.9,4,189.95
2026-03-01T00:00:00Z,/blog/analytics-guide,152,130,68,39.5,61.07,80.0,2,77.83
2026-03-01T00:00:00Z,/signup,99,78,28,38.01,60.62,152.0,3,173.97
2026-03-02T00:00:00Z,/,451,401,165,44.77,56.01,190.4,12,411.36
2026-03-02T00:00:00Z,/features,262,220,90,41.27,58.44,143.7,8,354.45
2026-03-02T00:00:00Z,/pricing,225,178,68,52.82,45.82,88.6,6,316.27
2026-03-02T00:00:00Z,/blog,209,186,79,40.82,58.91,162.7,6,338.56
2026-03-02T00:00:00Z,/blog/analytics-guide,277,236,116,35.55,65.2,183.9,7,370.02
2026-03-02T00:00:00Z,/signup,147,115,60,40.91,60.29,122.1,4,138.43
2026-03-03T00:00:00Z,/,502,392,156,35.3,64.75,137.8,16,894.46
2026-03-03T00:00:00Z,/features,231,186,70,44.88,56.77,187.7,6,199.76
2026-03-03T00:00:00Z,/pricing,256,225,119,53.46,44.89,155.9,4,150.31
2026-03-03T00:00:00Z,/blog,263,201,93,46.45,51.7,164.3,6,268.12
2026-03-03T00:00:00Z,/blog/analytics-guide,229,194,84,45.0,56.98,89.4,5,283.97
2026-03-03T00:00:00Z,/signup,155,134,67,44.09,55.96,95.2,5,240.37
2026-03-04T00:00:00Z,/,462,410,185,40.49,59.42,166.6,15,529.35
2026-03-04T00:00:00Z,/features,262,223,83,38.12,62.58,115.6,8,347.76
2026-03-04T00:00:00Z,/pricing,242,190,71,53.94,45.22,125.1,6,234.64
2026-03-04T00:00:00Z,/blog,236,181,89,36.71,63.74,189.3,5,258.63
2026-03-04T00:00:00Z,/blog/analytics-guide,215,180,95,42.79,56.43,95.2,3,157.1
2026-03-04T00:00:00Z,/signup,156,129,61,47.31,51.09,199.1,2,103.78
2026-03-05T00:00:00Z,/,472,376,186,43.37,58.25,149.8,9,308.83
2026-03-05T00:00:00Z,/features,262,205,103,53.03,48.94,172.9,8,309.22
2026-03-05T00:00:00Z,/pricing,236,199,108,51.88,49.11,83.2,3,122.7
2026-03-05T00:00:00Z,/blog,252,219,97,46.81,54.84,129.4,4,215.58
2026-03-05T00:00:00Z,/blog/analytics-guide,236,178,80,35.67,64.88,102.0,3,149.12
2026-03-05T00:00:00Z,/signup,137,108,47,37.26,63.84,138.0,4,164.0
2026-03-06T00:00:00Z,/,483,432,187,41.63,59.09,177.0,12,605.34
2026-03-06T00:00:00Z,/features,275,225,108,46.19,55.54,199.5,6,307.03
2026-03-06T00:00:00Z,/pricing,270,232,108,39.08,60.16,89.2,4,223.22
2026-03-06T00:00:00Z,/blog,211,177,67,46.99,54.6,165.7,5,214.57
2026-03-06T00:00:00Z,/blog/analytics-guide,264,223,116,46.48,51.9,95.8,5,236.83
2026-03-06T00:00:00Z,/signup,147,120,65,35.33,64.9,182.4,2,87.91
2026-03-07T00:00:00Z,/,378,286,136,40.15,58.43,104.0,6,235.73
2026-03-07T00:00:00Z,/features,154,123,51,51.38,50.2,133.2,2,110.9
2026-03-07T00:00:00Z,/pricing,190,161,70,42.54,57.58,140.6,6,238.0
2026-03-07T00:00:00Z,/blog,158,123,50,51.5,46.91,92.8,2,64.34
2026-03-07T00:00:00Z,/blog/analytics-guide,166,143,66,42.74,58.18,154.3,4,177.59
2026-03-07T00:00:00Z,/signup,117,99,52,47.4,50.73,114.7,2,104.81
2026-03-08T00:00:00Z,/,331,286,124,50.97,49.8,118.3,10,516.38
2026-03-08T00:00:00Z,/features,193,154,62,46.25,54.02,147.8,5,232.21
2026-03-08T00:00:00Z,/pricing,205,167,76,40.69,57.37,145.8,3,91.6
2026-03-08T00:00:00Z,/blog,192,157,83,45.98,54.84,153.2,2,103.99
2026-03-08T00:00:00Z,/blog/analytics-guide,164,132,69,39.64,62.08,140.1,4,171.04
2026-03-08T00:00:00Z,/signup,115,101,47,49.05,49.05,149.8,3,166.9
2026-03-09T00:00:00Z,/,517,456,236,46.07,54.56,125.6,13,450.57
2026-03-09T00:00:00Z,/features,216,171,65,48.43,52.17,196.2,6,200.13
2026-03-09T00:00:00Z,/pricing,272,237,93,35.52,66.07,117.8,7,279.72
2026-03-09T00:00:00Z,/blog,258,225,101,40.99,57.5,153.5,8,250.65
2026-03-09T00:00:00Z,/blog/analytics-guide,266,205,84,47.99,50.84,84.2,4,238.69
2026-03-09T00:00:00Z,/signup,177,141,59,40.61,61.34,83.1,3,154.5
2026-03-10T00:00:00Z,/,493,409,158,39.75,61.89,137.7,8,245.2
2026-03-10T00:00:00Z,/features,252,194,97,41.92,56.97,144.9,3,121.94
2026-03-10T00:00:00Z,/pricing,273,213,98,44.63,55.9,130.7,9,415.09
2026-03-10T00:00:00Z,/blog,283,248,125,38.33,60.66,100.3,6,349.28
2026-03-10T00:00:00Z,/blog/analytics-guide,278,237,124,54.22,47.23,162.6,9,456.88
2026-03-10T00:00:00Z,/signup,149,125,57,37.65,62.69,118.0,3,106.57
2026-03-11T00:00:00Z,/,437,366,197,43.94,54.59,195.1,14,440.81
2026-03-11T00:00:00Z,/features,271,212,86,54.93,44.04,135.2,8,469.41
2026-03-11T00:00:00Z,/pricing,269,214,112,54.15,44.34,121.5,4,193.91
2026-03-11T00:00:00Z,/blog,233,191,79,42.89,57.88,86.5,6,324.06
2026-03-11T00:00:00Z,/blog/analytics-guide,203,171,66,49.49,51.92,181.9,6,333.99
2026-03-11T00:00:00Z,/signup,148,114,43,39.45,62.27,95.9,4,234.98
2026-03-12T00:00:00Z,/,401,322,136,38.29,61.28,139.0,13,529.86
2026-03-12T00:00:00Z,/features,264,211,115,49.08,49.86,162.2,5,276.67
2026-03-12T00:00:00Z,/pricing,239,186,98,52.66,48.53,107.1,4,158.45
2026-03-12T00:00:00Z,/blog,268,203,102,43.2,55.51,186.9,8,376.7
2026-03-12T00:00:00Z,/blog/analytics-guide,218,179,65,42.51,58.93,148.4,6,215.04
